PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;a moll;2r;Prelude;Anonym;;;;none;" | | [,,aeca] ,,c V,,d ,,,c [,adee] {a} [,acca] ,,,,d {,,a} | \
V[,cdcc] [,'a] {,a} [,,ded] ,,,,c {,,a} [,aaaa] ,,d \
{,,a} V[,,cdc] [,,de] (,a ,,d) ,a {,,a} | "
2;a moll;2v;Allemande du Mons: Launay;de Launay;;;Conc_4522;C;",,a/ | [,,aeca3/2] ,,c/ ,,d ,,a [,c,d3/4] ,a/4 | [,,de/] \
,,,,,a1 [,,,'c/] ,,,a/4 ,,a ,,c ,,d [,,'c,a3/4] ,,a/4 | \
[,,,dc1] {,,a}/ ,,,,a ,,,,,d ,,a ,,,,,c ,,,d | "
3;a moll;2av;Courante du Mons: Launay;de Launay;;;;3;",,a/ | [,,aeca3/2] [,,'c/] ,,d ,,d | [,,d,,a1] ,,,,a ,,,,c | \
[,,aeca3/2] ,,c/ ,,d ,a | [,c{a}1] a/ ,c [,'a{,a}/] ,,d/4 ,a | \
[,c{,,a}/] ,,c ,,d a c ,,,,a | "
4;a moll;3v;Courante du mème;de Launay;;;;3;"e3/2 d/ e1 | ,c1 ,,,e [,c,d/] ,a | [,,de1] [,,c,c] ,,,,a | \
[,,a,,d1] {c} [,,c{b}] | [,,d,ca3/2] {a}/ [,a{,a}1] | \
{,,a}/ ,c ,e c/4 ,e c/ ,c | "
5;a moll;4v;Sarabande du Mème;de Launay;;;Conc_1990;3;"[,,a,,a1] [,,c{b}] [,,d,,a] | [,,'cc{a}3/2] ,,d/ \
[,,aad{,a}1] | [,cdc{,a}3/2] ,,,,c/ [,,aad1] | [,'ac{a}3/2] \
,,d/4 ,a ,,d1 | [,,d,,a1] [,a,,,c] [,c,,,d] | \
[ac,,a1] ,c [cc,,c] | ,,d1 [ec{,a}] [,'a/] e | [,ccdc{,,a}2] :| "
6;a moll;5v;Allemande de Mons: Gaut: le vieux;François Dufault;;;Conc_1187;C;",,a/ | [,,aeca3/2] [,,'c/] ,,a/4 ,,c ,,d3/4 ,,,,,d/4 ,,,,a \
,,d ,,c ,,a | [,,,dc/] {,,a} [,'c3/4] (,d/4 ,c ,a) [,,dc/] \
,,,,a [,,c,c/] ,,,e/4 ,,c | "
7;a moll;6v;Canarie de Mons: Gautier le vieux;Ennemond Gaultier / Dubut;;;Conc_156;3;",,a1 | ,,,,c3/2 ,,,,a/ ,,,,c1 | ,,,,,a1 ,,a/ ,,c ,,d ,a | \
[,,'c,c3/2] ,,,e/ ,,c1 | [,,,'d1] {,,a} ,c | [,,c,c1] ,,d3/2 \
,a/ | [,,de1] ,,,,,a e | "
8;a moll;7v;Couran Gautier;Ennemond Gaultier;;;Conc_40;3;"e1 | ['dc1] [,'a] ,c | [e,d1] ,,,e ['c,c/] a | [,cd3/2] \
,c/ [,a,c1] | [,,de1] [,,cec3/2] ,,,e/ | [,,de3/2] ,,,,,a/ \
[,a,,,c1] | [,c,,,d1] [,'a,,a3/2] ,,d/ | [,,'c,c1] \
[,,aad3/2] ,a/ | "
9;a moll;8v;Double;Ennemond Gaultier;;;;3;"e/ d ,e | d/ ,c ,a ,d [,'c] ,a | [c,d/] ,,c ,,,e e [c,,c] ,a | \
[,cd/] ,,a ,,c ,,d ,a ,,,c | "
10;a moll;9v;Sarab:;Du But;;;Conc_427;3;"[,,de1] ,a [,c,c] | [,'caa3/2] ,a/ [,c,dc1] | [,,aad1] \
,,c [,,dcc] | [,,'caa3/2] ,,a/ [,,,dc1] | {,,a}/ ,,c \
[,,e,,a1] [,a,,a] | [,aaa{,,,a}3/2] ,,d/ [,,cc1] | "
11;a moll;10r;Double;Anonym;;;;3;",,,,,a/ ,,c ,,d ,a {a} ,c | {,a}/ ,c ,,d ,a {,,a}/4 ,,,d \
,c/ | {,a}/ ,,,c ,,a ,,c {,,a} ,,d | {,,,a}/ ,,d ,,c ,,a \
,,,d ,,,,c | "
12;a moll;10v;Allemande Gautier;Gaultier;;;Conc_3786;C;",,a/ | [,,aeca3/2] ,,c/ V,,d ,,a ,c ,,,,,c | ,,,,,d3/4 ,c/4 \
e3/4 ,,,,,a/4 [e,d,c1] ['d,c{,,a}3/4] d/4 | [ecd,,a/] \
(e/4 c a) ,c/ c 'a3/4 ,a/4 V,c/ ,,,,,c | "
13;a moll;11v;Courante Gautier;Gaultier;;;Conc_4009;3;"[,,'d3/4] ,a/4 | ,,,,,a/ ,c ,,a1 ,c/ ,,,e | [,,,'d/] ,c \
,,,,c1 [,a,,e/] ,,,d | ,,,e/ ,,d {,,a} ,,d [,,'c/] ,,,e/4 \
,,c | ,,,e1 ,,,,,a/ ,,c ,,d ,a | "
