PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;1r;Mascarade;;;D A d f a d';;C;"[,d{b}1] ,d/ ,d [,d{b}1] [a{a}/] c | \
[d{,a}1] ,,a [d{,a}] [c{,a}/] a | \
[,c{b}1] {6}/ ,d [ab{,,,a}1] [,dc{,,a}/] ,b | \
[,a{6}1] [,,a{b}/] {a} [d{,a}3/2] [c{,,a}/] |";french5tab
2;;1v;Masquè;;;D A d f a d';;C;"[,aaa{8}1] [,a{8}/] {7}/4 ,,c [,,a{6}1] [a{8}/] c | \
[,e{4}3/2] a/ [af{,a}2] {8} | \
[d{8}1] d/ {7}/4 c [a{6}/] {5} [,a{4}] {,,,a} |";french5tab
3;;1v;[sans titre];;;D A d f a d';;3;"[,aa{,a}] ,a [a{8}] | [aaa{,a}1] {,a}/ a [,d{a}] ,c | \
[,a{b}1] ,a [a{,a}] | [,e{4}1] ,a [a{5}/] c | \
[d{6}(] f [c{,,a}3/2] d/ |";french5tab
4;;2r;Libertas;;;D A d f a d';;3;"f2 | [c{,a}2] d [f{,,,a}] | [,dec{4}2] ,d ,d | \
[ac{5}2] [cd] [da3/2] ,c/ | [cd{,a}2] {9} ,,c | \
,d2 {8} ,c1 ,a |";french5tab
5;;2v;[sans titre];W[alter]R[owe];;D A d f a d';Conc_312;C;",a1 | [,aaa{8}3/2] (3,a/4 ,c ,e) [a{,a}/] c [e{4}] {5} | \
[aaa{6}1] h3/4 h/4 [f{5}/] d [c{4}3/4] a/4 | \
[aa{8}/] h ,f ,h";french5tab
6;;2v;[Sarabande?];W[alter]R[owe];;D A d f a d';;3;",,a1 ,,,a ,a | [aaa{8}3/2] c/ d1 | [c{,,a}1] d [a{,,,a}] | \
[,e{4}3/2] ,c/4 ,e ,a1 | [,a{6}1] ,,a ,d | \
[,dc{7}2] [aaa{8}] ,e1 a |";french5tab
7;;3r;[Allemande];;;D A d f a d';;C;"[aaaa{8}3/2] ,d/4 ,b ,a/ ,b ,,a ,,c | ,a/ ,,,a a c [daaa{8}1] {7} | \
[daa{6}3/2] c/4 a ,d/ a ,a ,b |";french5tab
8;;3v;[Allemande];;;D A d f a d';;C;"[aaaa3/2] c/ d a [c{,,a}] ,,c | [,,a{,a}/] a [,,,c{4}] ,e [a{8}] ,,,a d3/4 f/4 | \
h/ ,a [fc] ,e [df3/4] ,f/4 ,d/ ,a |";french5tab
9;;3v;Allemande;;;D A d f a d';Conc_1069;C;"[,aaa{,a}1] {8}/ ,,c ,a ,,,c ,,a ,,c | \
,a/ ,,,a {8} (,c/4 ,e) a/ c [df] [fh] | \
[hi/] {8} [fh] [df] [fe{4}1] [df] |";french5tab
10;;4v;Sarab: Gautier;;;D A d f a d';Conc_3490;3;"[aaaa1] [aaaa] [aa] | [aa/] a {7} ,d ,,c ,b | \
[,aa{6}3/2] ,,,d/4 ,,c ,a3/4 ,a/4 | \
[,,c{7}1] ,,,a ,,,,e/ ,a |";french5tab
11;;4v;Sarab Gautier;;;D A d f a d';Conc_2015;3;"[af{5}1] [af] [,d{a}] | [,aa3/2] ,a/ ,c1 | ,e1 a [a{4}3/4] ,e/4 | \
a1 {8}2 | [d{,a}1] {a}/ d c3/4 a/4 | ,d1 {4}/ a c ,d |";french5tab
