PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;1r;Fantasia;;;OT;ConcR1768;C;",a3 ,c1 | ,d1 ,a ,b a | [c,a3] ,,c1 | [c,d1] ,,a ,,d ,a | \
[ac,,a3] ,,,,c1 | [ah,,,e1] ,,,,a ,,,,e ,,,a | \
[aa,c,e3] ,,,,,c1 |";italiantab
2;;2v;Fantasia;;Morlaye;OT;ConcR1764;C;"a3 c1 | d1 f h i | [ha3] ,c1 | ,d1 a c d | [ca,,c3] ,,,,e1 | \
[c,,a1] ,,,c ,,a ,,b |";italiantab
3;;4r;Fantasia;;;OT;ConcR2714;C;",h4 | ,h2 ,h | ,a2 ,d | [,ca4] | [,ca2] [,da] | ,,,,c1 a [,c,,a] e | \
[fc,,e2] e1 c | [ec,,e2] ,c | [c,aa2] [,,de] |";italiantab
4;;6r;Fantasia;;;OT;ConcR1766;C;",d3 a1 | c1 ,d f2 | ,,d1 d c ,a | [ac1] ,,d [df2] | c1 ,d [fc2] | \
[da2] [cd] | a2 [fc] |";italiantab
5;;7r;Fantasia;;;OT;ConcR1765;C;"[af3] ,d1 | [ac1] ,a ,,d ,,c | [f,a1] ,,c ,,d ,a | [fc2] [ea] | \
,,d1 c [ca2] | ,,c1 a [a,d2] | ,,a2 ,e |";italiantab
6;;8v;Fantasia senza canto;;;OT;;C;",,,c3 ,,a1 | ,,b1 ,,d ,a ,,b | [,,d,a2] ,,,c1 ,,,,c | ,,,,d1 ,,,a [,,bc] ,,,,d | \
[,,def2] [,,,ca1] ,a | ,b1 ,d [,f,,d] ,b |";italiantab
7;;10r;Madrigal primo. Qual anim'ignorante;;;OT;ConcR1861;C;"[,ddef4] | [,dfec2] [aabc] | [cdda2] [ddf,,d] | \
[cdda1] a/ ,d a c d f h f d c a ,d | [acd,a2] [acd] |";italiantab
8;;11v;Anchor che col partir;;;OT;ConcR492;C;",,,c2 a | ,,b2 ,d1 ,,a | ,,b1 ,a [,bd2] | [,dff2] [a,,,,a] | \
[,aa,c/] ,d ,a ,c ,d1 [,,b,c] | [,,,cd/] ,,a ,,b ,,,c";italiantab
9;;12v;Alcun'non po saper';;;OT;;C;",,d4 | [ab2] [,,bc] | [da2] [,db1] ,c | [cd,a2] [da,c1] ,,,c | \
[fb,,a1] ,,d a [dab] | [cbd1] a [,ded/] ,c a ,e |";italiantab
10;;13r;Fantasia sopra al detto Madrigal;;;OT;;C;"a2 | d2 [,df] | [cd2] ,,d | [ab2] ,,,c1 ,d/ ,b | [,ab2] [,d,ac] | \
[,,def1] ,a [,b,ca] ,d | [a,,,d1] c [da,c2] | [,df,c2] [cd] |";italiantab
11;;14v;Quan'io penso al martir';;;OT;ConcR1327;C;"[aa,c4] | [acd4] | [acd2] [,ac] | [aa,c2] [aacc] | [ccde2] [,ed] | \
[aadc2] [a,cc1] ,,d | [,acc1] ,,a [a,cc2] | [fa,e2] [,cd] | \
[fffc2] [e,f] | [ac2] [effc] |";italiantab
12;;16r;Fantasia sopra al dettoMadrigal;;;OT;;C;",,,c4 | [,a,c3] ,,a1 | [a,c1] ,,,c ,,d2| [a,c2] [,df] | [,ac2] [,df] | \
,c1 ,,d ,,d2 | ,d2 [,ac] | [,cde1] ,e [a,cc2] |";italiantab
13;;17v;S'io redesse per morte essere scarcho;;;OT;ConcR2874;C;"[aabc4] | [,bd,a2] [,dfec] | [a,bcd1] [,dff,d] [,bdca] [,,dedf] | \
[,aba,d1] [a,dcd] [,efec/] ,c ,d ,e | [a,bc,a2] ,,,c1 ,,a | \
,,,,d1 [a,dc] [,d,ef] [,aaa] |";italiantab
