PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;d moll;1;Gavotte;Losy;;;Conc_1456;C;"e/ ,,f/ e | Vf1 ,,f/ f ,,d e ,,,f ,f | [,'d,e3/2] e/ ([f{a}] e) \
,f a | ,,,,,a/ ,f a ,,h ,a a ([,c{a}] ,a) | [,,'e,,a1] ,,,e :| "
2;d moll;1;Prelude;;;;;none;",a/ ,,,,a ,,,a ,,a ,a ,,,,c ,,,c ,,d ,,,,a ,,,a ,,b ,,,,,d \
,,,,c ,,a ,,,,,b ,,,,a ,,,a ,,a ,,,c ,,a ,,,,,a ,,,c ,,a [,,'b1]"
3;d moll;2;Allemanda;;;;Conc_3791;C;",,a/ | [,,aaa{,,,a}2] V[,,bc3/2] ,,b/ | [,,'a1] ,,,,a ,,a \
,,,,,d | [,,,,,'b1] (,a/4 ,c ,d/) {a} ,,b [,'c] ,a | \
,,,,,a/ ,,e ,,,e ,a V,c1 {a} | "
4;d moll;2;Courante;Losy?;;;Conc_3792;3;"e/ ,a ,c | V[,d,,a3/2] ,c/ [,'a1] | [,c,,,d1] [,a,,,(b/] \
[,,,,,a)] ([,c{a}] ,a) | [,,'e,,a3/2] ,,c/ [,,'a1] | \
[,aa{,a}1] [,,'b{a}] {4}/ ,,b | [,,'a{,a}3/2] ,,b/ V,,d1 | "
5;d moll;3;Gavotta;;;;Conc_3793;C;"[aa,,a1] (,c/ ,a) | V[,c,,,d1] e [,a{d}] c | [,,d,,a1] a \
[a,b{a}] [,'c/] ,a | [,,'e,,a1] [,aa{,a}] V[,ca,,e] a/ c | \
['a,,,a1] (,c/ ,a) [aa,,a1] (,c/ ,a) | "
6;d moll;3;Bouree;;;;Conc_3794;C;",a1 | Vf1 {a} {4} (,c/4 ,d) c/ | Ve1 {,a} {d} ,a | \
V[ca{a}1] (c/ a) ,c a (,c ,a) | [,,e,,a/] ,a (,,e ,,c) \
,,a1 (,d/4 ,f) e/ | "
x;;4;Men;;without music;;Conc_3795;;
7;d moll;4;Guige;A. Dix or Weichenberger;Not in Weichenberg Konzerte;;Conc_3796;6/8;",,a/ | ([,a{,,,a}/] ,c) ,a ([,,e{,,a}] ,,c) ,,e | \
{,a}/ ,,a ,a ,,a1 ,a/ | [,,'b{a}1] [,,a,,a/] [,a,,,b] a ,c | \
,,,,,a/ ,c a ,,d1 a/ | ([,a{d}/] ,b) ,a [,,d,,a1] a/ | "
8;A dur;5;Allemanda;Adam Franz Ginter;;;Conc_4098;C;",c/ | V[,cee,a3/2] [,'a/4] ,,e [,,'c/] {,,a} [,,,'d3/4] \
,,,,a/4 | ,,,,,e/4 ,,a ,,,,,a3/4 (,,a/8 ,,c ,,e) ,a V,c3/4 \
,,a/4 [,,,'d3/4] ,,a/4 | "
9;A dur;6;Courante;Emond;;;Conc_4099;3;"[,'c/] ,a | [,,e,,a/] ,,,e ,,,,c ,,e [,,'c] ,,,d | \
[,,a,e/] ,,c ,,e ,,,,c [,,,,'a] ,a | ,,,,,e/ ,c ,e ,,,,a \
,,,,,c d | ,c/ ,,,,,e e ,,,,a ,,,,c d | "
10;A dur;7;Menuete;;;;Conc_666;3;"[,,aVe,a1] (,,a/ ,,c ,,e) ,a | [,c,,,a1] (,,e ,,a) | \
[,e,,,a1] (,,f ,,a) | [,c,,,a1] (,,e ,,a) | [,aa,,c1] \
[,,,'d] ,c | ,,,,,a1 [,,#e] [,,'c{a}] | "
