PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;8r;Saltarello;;;OT;;3;"[cdda1] [cdd2] | [cdda2] [cdda1] | [dab,,d2] [dab,,d1] | \
[cdda3/2] [cd/] ,,d1 | [cdda1] [abb,d] [abb] | \
[c,,a/] d c a ,d ,c |";
2;;8v;Vorria che tu cantassi vna canzone;Filippo Azzaiolo;;OT;ConcR1541;none;"[,dff2] [,acc3/2] [ab,,d/] [,da,c1] [,bd,a] [,abc] \
[,dff] [,bd,d/4] [,acc] [,,da] ,,a [,,b,d1] :||: \
[,dff1] [,dff/] [,dff] [ab,,d] [c,da]";
3;;9r;Quanto o madona;Jacobus Arcadelt;;OT;ConcR1542;C;"[ff,h2] [fgi] | f1 [,fg] [,gi2] | [bde1] d [f,gh2] | \
[fg,d/] ,,,f ,,d ,,f [dfg1] [bd] |";
4;;9v;Dona Lessiadra. W dobrim sie czasz swa/ myla poznal;Philippe Verdelot;;OT;ConcR1543;2;"[db,cd2] | [db,cd2] | [ddff2] | [f,da3/2] ,b/ | \
[dabc1] [db,cd] | [dd,f1] ,,f | [ab,,d/] ,a ,b ,d | \
a/ b [dab,,d1] | [db,cd1] [bdda] |";
5;;10v;Labella. Pravdesz ystha/ nasz panie napisacz raczil;;;OT;ConcR3110;C;",,,a1 z/ ,,d/4 ,,b ,,d/8 ,,a ,,b ,,d ,a ,,d \
,,b ,,a ,,b ,,d ,a ,,b ,,d ,a ,,d ,,b |";
6;;11v;O s'io potesi. O okruthna A nye/ sbedna milosczi davno narzekazia;Jacquet de Berchem;;OT;ConcR868;C;"[hd,f,d2] [hd,f,d1] [hd,f,d] | [fdaa1] [fdaa] [dabc] [ca,ac] | \
[aa,cd/] c d a [,efec1] c | [,ab1] a [ca,e] ,,e/ a |";
7;;13r;Pasomezo;;;OT;;2;"[abd,a/] ,,,c [abd] [abd,a] | \
[abd,a/] b/4 a [,d,,a] ,b [,a,,a] ,d | \
[,aba,d/4] ,,a ,,b ,,d [,aba,d] ,b ,d a |";
8;;14v;Tripla;;;OT;;3;"[abd,a1] ,,,c [abd] | [b,d,a/] a ,d ,b ,a ,,d | \
[,ab,,d/] ,,a ,,b ,,d ,a ,b | [,db,,d/] ,b ,a ,b ,d ,a |";
9;;15v;Non dito mai che io habui Torto / Valentinus Bekwark;Valentin Bakfark;Gagliarda;OT;ConcR1544;3;"[bd,a1] [d] [bd,a] | [bb,d2] [f,,d1] | [df,,d2] [bd,a1] | \
[acd2] [,dda1] | [fg,a1] [fg] [fg,a] | [ff,,a3/2] i/ h1 | \
[f,g,a1] [f,g] [ea,,,a] |";
10;;16v;Dulce mia Amore;Sandrin;Doulce mémoire en plaisir consommée;OT;ConcR856;C;"[bdda2] [bdda/] ,,,,d ,,,a ,,,c | \
[bddd1] [abb,d] ,,,,f/ [,ddd] ,c ,a | \
[,cdc1] ,,,,a [,,da/] ,c ,d a |";
11;;17v;Non mortui laudabut te d(omi)ne;;;OT;;C;"d3/2 f/ d1 d | [ab/] ,a ,b ,d [ab1] [ab] | \
[f,d1] ,,d/ ,a [fb] ,,d [hd1] |";
12;;18r;Rochalfaso;;La Rocha el fuso;OT;ConcR1384;C;"[ac,,a1] [ac,,a] [,dda] | [,cd,a1] ,,,c [,cd,a] | \
,a/ ,c [,da,c1] [,ac,,a] | [,cd,a1] ,,,c [,cd] | \
[ac,,a/] c a ,d ,c ,a |";
13;;19r;Ich rew vnth klak;Georg Brack;;OT;ConcR1545;3;"[a,c,,a1] ,,,c [a,,c1] ,,,,,a | \
[a,b,,a/] ,,,,,c ,,,,,d ,,,,a [,da,c2] | \
,,,,d/ ,,,c d ,,,,c [c,,a] a ,d ,b |";
14;;20v;Leuer est Bon;Claudin de Sermisy;;OT;ConcR1546;C;"[,db2] [,bd1] [,,def] | [a,,cd1] [,bd,a] [,abc] [d,bc] | \
[ca1] [,dff] [f,de] [,,da/] ,a | \
[,bd/] ,d [a,d] c [dab1] [f,de] |";
15;;21r;Pasomeza;;;OT;;2;"[abd,a1] | [abd,a1] [abd] | [abd,a/] ,d ,b ,a | \
[abd,a/] ,,,c [abd] ,d | ,,,,a/ [abd] ,,,,c ,,,,a | \
[,ab,,d1] [,ab/] ,,,,,c |";
