PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;B dur;1v;Concerto;;Liuto 2 - sounds like Baron;;;C;"[,a{d}/] [,,d,,d] [,,b,a1] [,,d,,a/] ,,,,,a [,aba{d}1] | \
[,ab3/4] ,b/4 [,a,,a] ,,d ,,b ,,a ,,,c ,,b ,,,,b ,,,c \
,,a ,,a {,a}1 | \
,,,c/4 ,,b {a} ,,b [,,,aa/] {,,,a}/4 ,,,a {,,a} \
,,d ,,,,b ,,d {,,a}1 | "
2;B dur;2v;Largo;;;;;12/8;"[,,,aa{d}3/2] [,,,a,a3/2] [,,a{,a}/4] ,,b ,,d ,a ,,d ,a \
[,,d,,a/] {,a} [,,b{d}] | \
[,,bcb3/2] [,,baa1] [,,d,,d/] [,,,a,b] [,,,a,a] \
[,,,a{d}/4] ,,,c [,,#a{,a}3/4] ,,b/4 | "
3;B dur;3r;Vivace;;;;;3/4;"[,a{d}1] ,a/ ,,d ,a ,,b | \
[,,d{,a}1] ,,a [,,b,a] | \
[,,b,b2] [,,d,,a1] | \
[,,baa{d}2] [,ab1] | \
,,,e/ ,,d ,,,,,a ,,d ,,,e ,,d | "
4;B dur;4v;Allemande;;Liuto 2;;;C;",,b/ | \
[,,baa{d}3/2] [,,aa{,a}/] [,,baa{d}] [,,,a{,,,a}] \
[,,,c{,,a}/4] ,b [,'a{,a}] ,,d | \
[,,baa{d}1] [,,d,,a/4] a [,d{,a}] a [,,bca{a}1] \
[,,aa{,a}/4] ,a [,,f{,,,a}] ,a | "
5;B dur;5r;Courante;;;;;3;",,,a/ ,,,c ,,a | \
[,,baa{d}1] [,,,a{,,,a}] [,,,c{,,a}] | \
[,,a{,a}/] ,,d [,,,a,a] ,b [,'a{,a}] ,,d | \
[,a{d}/] a [,,b{,,,a}] ,a [,,d{,,a}] ,,b | \
[,,a{,a}3/2] c/ ['a,,,,a] ,b | "
6;B dur;5v;Sarabande;;;;;3;"[,aba{d}3/2] ,a/ [,aba1] | \
[,,da,a3/2] a/ [a,a{,a}1] | \
[a,b{a}1] [,#c,c{4}3/2] ,c/ | \
[ada{,a}3/2] a/ [ada{,,a}1] | \
[fdf{,,,a}3/2] a/ [aa{d}1] | \
[cbb{,,a}3/2] c/ [aab{,,,a}1] | "
7;c moll;6v;Sonata - affettuoso;;Liuto 2;;;C;"[cbd{4}2] [ca,,,c1] | \
[cbd,,d2] [cac{a}1] 'a/ (,b/4 ,a) | \
[,b{4}/] ,,,c [,,#d/] ,,c/4 ,,d [,a{a}/] ,,,c c {a} | \
{b}/4 a ,b a #a3/4 c/4 [cac{a}2] | "
8;c moll;6v;(Sonata) Allegro;;;;;C;"{4}/ c c c [,b,,,d] c [,a,,,b] c | \
[,,d,,a/] a a a [,a,,,b] a [,,d{b}] a | \
[,,b{a}/] ,b ,b ,b [,,d{b}] ,b [,,b{a}] ,b | \
[,,,d{,a}/] ,b [,a{,b}] ,,d [,,c{a}] ,,,c [,,d{,,a}1] | "
9;c moll;7v;(Sonata) Adagio;;;;;C;"[,,b{a}2] ,/ [,,b{a}/] [,,b{a}] [,,b{a}] | \
[,,bcc2] ,/ [,,bcc/] [,,bcc] [,,bcc] | \
[,,aa{,a}1] [,,#b] [,,d/] (,,d/4 ,,b) [,,de/] [,,de] | \
[,,de{,b}2] ,/ [,,c{b}/] [,,c{b}] [,,c{b}] | "
10;c moll;7v;(Sonata) Vivace;;;;;3/8;"[c{4}/] [,,d{,,a}] [,,c{a}] | \
[c{4}/] [,,d{,,a}] [,,'c{a}] | \
[,,d,,d/4] ,a [,b{b}/] [,a{d}] | \
[,b{,,a}/] a/4 (,b ,a) ,,d | \
[,a{,,,a}/] ,b/4 ,a [,,d{a}] ,,c | "
11;G dur;8r;Sonata;;;;;C;"z2 | \
z2 [,,ab{,,,a}/] ,,,,a ,,,,,e/4 ,,c [,,'a,,a] ,,,c | \
[,,,'b{,,,a}/] ,,,,a/4 {,,a} {,a}/ [,,a{,,,a}] \
([,,c{a}/4] ,,a) ,,c {,a} {a} (,,c ,,e) ,a | "
12;G dur;8v;(Sonata) Allegro;;;;;C;",,,,a/ | \
[,,,,a{,a}/] [,,,,ac] [,,,,af] [,,,,ac] \
[,,,,a{,,,a}3/2] ,,,c/4 ,,a | \
V[,,c{a}/] ,,,c ,,c/4 ,,d ,a ,,,c [,,,'b{,,,a}/] \
,,,,a ,,,,,a [,,,,a{,,,a}] | \
[,,,,a{,a}/] [,,,,a{,,a}] [,,,,a{,a}] [,,,,a{,,,a}]"
13;G dur;9r;(Sonata) Largo;;;;;3/4;"{,,a}/ ,,c ,,,c ,,c ,,,,c ,,c | \
,,,,b/ ,,c ,,,b ,,c ,,,,b ,,c | \
[,,,,ca/] ,,a ,,,,,d ,,,,c ,,,,,a ,,a | \
[b,,,b1] [,#c{4}2] | \
[,b,,,c3] | "
14;G dur;9v;(Sonata) Allegro;;;;;3/8;"{a}/4 ,,c ,a ,,c ,,,c ,a | \
[,,d,,d/] {4} [,c,,,d] | \
[,a,,,c/] ,,,c [,a,,,c] | \
([,,d,,a/4] ,,c) [,,a{,a}/] [,,,b{,,,a}] | \
[,,,ca{a}1] [,,,,a{,a}/] | \
[,,,c{a}/] ,,c [,,,c{,,a}] | "
15;C dur;10v;Sonata - Largo;;Liuto 2;;;3/2;"Z2 | \
[,,d,,d2] [,,,c,c] [,,d,,a] | \
[,a{a}4] [,a,,,c2] | \
[,c,,,d2] [,a,,,c] [,,d,,a] | \
[,,c{a}2] [,,#a,a] [,a{,,,a}] | \
[,,'c{a}6] | "
16;C dur;10v;(Sonata) Allegro;;;;;C;"Z3 | \
z2 [,,d{4}/4] ,,,c ,,a ,,c ,,d ,a [,c,,,d] a | \
[c,,,,c/] [,,,c,a] ,,,,c ([c{a}/4] a) ([,c{4}] ,a) \
,,d ,,c [,,a{,a}] ,,d a ,c | "
17;C dur / c moll;11v;(Sonata) Adagio;;;;;3/2;"Z | \
[,a,,a2] [,,c{a}] ,,,c | \
[,,d,,d2] {b}/ ,a [,,d{,a}] ,a | \
,,d2 [,,#c{a}3] ,,d1 | \
[,,d{4}2] ,b [,b{a}] | \
[,b{b}2] [,a{d}] ,,b | \
[,,,cb2] c c | "
