Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
84;;51;Passacaglie;;;guitar;;3/2;"!strumup![cdc2] !strumdown![cdc] | !strumup![,dcc2] !strumup![,ccc] ,,,,b1 c | \
!strumup![bcddb2] !strumup![gaa] !strumdown!,c | \
!strumup![cdc2] !strumup![,dcc] ,,,,a1 ,c | V[,d,a2] || \
!strumup![bdddb2] !strumdown![bbcd] | \
!strumup![bcddb2] !strumup![bbbd] ,d |";italian5tab
85;;54;Prelude;;;guitar;;C;"!strumdown![,bcc2] !strumup![,bcc3/4] !strumup![,bcc/4] !strumup![,bcc1] | \
,,,,a/ c e f ,,c '[da1] b/ | [ab/] ,,c ,a ,b ,d b d ,c |";italian5tab
86;;54;Gavotte;;;guitar;;C;"[f,f1] ',,e/ e | [f,,,a1] ,f/ d [bf,,a1] ,d/ ,,,,c | \
[ad,,d1] !strumup![,b,cd] !strumup![bbca] ',a/ ,,c | \
!strumup![aaba1] [,,c,d/] a ([,dca] ,b) [,bcc] [,ab] |";italian5tab
87;;55;Allemande;;;guitar;;C;"(!strumdown![,bcc/4] !strumdown![,bcc]) | \
!strumup![,bcc/] !strumup![,bcc] !strumdown![,bcc] ,,c/4 b ,,a ,a (b a) [f,,d3/4] f/4 | \
'[d,,,d/] !strumup![bdddb/] !strumdown![bdddb] !strumup![e,,,d/4] !strumdown![e,,,d] \
!strumup![dedbb/] !strumdown![dedbb] [ff,d] ,d |";italian5tab
88;;55;Couran;;;guitar;;3;"a/ ,d | ,,,,a/ ,b ,,c1 ',,b/ ,a | ,,c/ ,b ,,,d ,,c ,d a | \
!strumup![,,bc1] !strumup![db,c3/2] f/ | '[b,,a1] ,,a ,a/ d |";italian5tab
89;;56;Couran;;;guitar;;3;"!strumdown![fffh/] | !strumup![fffh1] !strumup![fffh/] !strumdown![fffh] ,,,g/ h | \
,,,h/ i !strumup![db,c3/2] d/ | !strumup![edebb1] !strumup![edebb/] a/ ,,,,e a | \
!strumup![bdc1] !strumup!'[baaa3/2] a/ |";italian5tab
90;;56;Saraban;;;guitar;;3;",d/4 a [b,,,a/] ,,,,c | [a,,,d1] ,,,a/ c [d,,c1] | \
!strumup![cdc1] e/ ,,,c [f,,d1] | !strumup!'[efe3/2] f/ Vh1 | \
!strumup![c,cb1] 'a/ c !strumup![d,,c1] | \
[,c,,a1] ,e/ ,f !strumup!'[,eeea1] |";italian5tab
91;;57;Sarab;;;guitar;;3;"!strumup![fffh1] ,a/ h [i,,,a1] | !strumup!'[hgh3/2] f/ !strumup![efe1] | \
,,,,e/ ,f (d f) ,,,a b | !strumup!'[b,,,c3/2] a/ !strumup![,b,cd1] | \
,,,c/ (d 'b) a ,,,d ,d |";italian5tab
92;;57;Gigue;;;guitar;;C;"a3/2 ,d/4 a ,b3/4 ,,c/4 'b3/4 ,a/4 | \
[ab3/4] ,,c/4 ,c/ (,,a/4 ,,c) [,d,d3/4] Xf/4 ,,,,e/ (d/4 f) |";italian5tab
93;;58;Alle;;;guitar;;C;"(!strumdown![,bcc/4] !strumdown![,bcc])( | \
!strumup![,bcc/] !strumup![,bcc] !strumdown![,bcc] (,,,a/4 ,,,c) \
!strumup![,bcd/] (,b/4 ,d) '[,da3/4] ,,f/8 ,d | \
a/ ,,,,d/4 [,b,,a] [d,,c/] '[bc,,a/4] a";italian5tab
94;;58;Couran;;;guitar;;3;"!strumdown![,bcc/] | !strumup![,bcc3/2] (a/ Xb) d | \
!strumup![bdc/] a !strumup!'[,def3/2] ,,f/4 ,d | \
a1 ,,,,d/ ,b ,d a | [,d,,c1] !strumup!'[,bb,d3/2] ,a/ |";italian5tab
95;;59;Alle double;;;guitar;;C;",b/4 | ([,b,,a/4] ,a) (,b ,d) [a,a] ,d '[,b,c] ,a [,,cd] ,d ,,,a ,b [,aa] d ,,,,c b | \
[a,,,d/4] ,,c b ,,,a ,,,c d";italian5tab
96;;59;Cour double;;;guitar;;3;"!strumdown![,bcc/] | !strumup![,bcc/] (,,,,c ,,,,d) (a Xb) d | \
'[b,,a/] a ,,a ,f ',d ,,f/4 ,d | a/ (,,,,c ,,,,d) (,b ,d) a |";italian5tab
97;;60;Alleman;;;guitar;;C;"(!strumdown![,bcc/4] !strumdown![,bcc]) | \
!strumup![,bcc/] !strumup![,bcc] 'b ,,c/4 b !strumup![bab3/4] a/4 !strumup![aaa3/4] a/4 | \
[a,ce/] (,d/4 ,c) !strumup![,dcd3/4] ,d/4 \
!strumup![adbc/] ,,c/4 ,b !strumup![,,cc/] ',,b/4 ,,,a |";italian5tab
98;;60;Couran;;;guitar;;3;"!strumdown![,bcc/] | !strumup![,bcc1] !strumup![fffh] (f/4 h i/) | \
!strumup![igh1] !strumup!['hgh3/2] f/ | !strumup!'[efe1] !strumdown![efe3/2] !strumdown![fffh/] | \
!strumup![fffh1] !strumup![,ccc3/2] d/ | \
!strumup![bdc1] (a/ b) (!strumup![daa] b) |";italian5tab
99;;61;Gigue;;;guitar;;6/8;"!strumdown![,bcc/] | !strumup![,bcc1] ,,c/ ,,b ,d a | \
,,c/ ,b ,,,c ,,,b ,,c ,a | !strumup![,,bc1] !strumdown![,,bc/] ,,,a ,,b ,a | \
a/ [,,c,d] a ,,,,c [cd] e |";italian5tab
100;;61;Gavotte;;;guitar;;C;"[f,f1] ',,e/ e | [f,,,a1] ,f/ d [bf,,a1] ,,,,c/ ,d | \
[ad,,d1] !strumdown![,b,cd] !strumup![bbaa] ',a/ ,,c | \
!strumup![aaba1] [,,c,d/] a [,dba] [,bc] [,acc] ,,b |";italian5tab
101;;62;Passacaglie;;;guitar;;3/2;"!strumup![,bcc2] !strumdown!',a | !strumup!,b2 !strumup![,c,c] !strumdown![,c,c] | \
!strumup![,dcd2] !strumup![aaba] ,,c1 ,a | !strumup!X[,bca2] !strumup!'[,acc3] ,,b1 | \
V[,,c,a2] || ,,,,c1 ,,c ',,a ,,,d |";italian5tab
102;;64;Prelude;;;guitar;;C;"f/4 ,g ,,h g ,,,a [fh] ,,f ,,d [fd] 'd c d ,,d ',,c ,,a ,,,,a \
[dc] b ,d a ,,c";italian5tab
103;;64;Allem;;;guitar;;C;"(!strumdown![bdc/4] !strumdown![bdc]) | \
!strumup![bdc1] !strumup![bdc/] (d/4 b) [a,,,d/] [b,c] ,,,,b/4 ,d ,,a a | \
'[,c,,a/] !strumup![,ccc] !strumdown![,ccc] (,,c/4 ,,a) \
[,d,d/] ,,a [,c,c3/4] d/4 |";italian5tab
104;;65;Courante;;;guitar;;3;"!strumdown![bdc/] | !strumup![bdc3/2] ,,,a/ ,,,c d | \
,,,d/ f !strumup!'[dfa3/2] [bd/] | !strumup![,ccc1] !strumdown![,ccc] ',,a | \
[,d,d1] !strumup![dd,c] ,,c/ ,c | \
!strumup![bdc1] !strumup![bdc/] ,g d f |";italian5tab
105;;65;Double;;;guitar;;3;"!strumdown![bdc/] | !strumup![bdc/] ,d a b [d,,c] ,,,,d | \
,,,d/ (f d) ,g [a,a] ,d | [,c,,a/] ,d a (,,,,b ,,,,a) ,,a |";italian5tab
106;;65;Sarab;;;guitar;;3;"!strumup![bdc1] !strumup![dd,,b3/2] !strumdown![dd,,b/] | \
!strumup![,ddd1] !strumup![bdcd] !strumup![bdcd/] !strumdown![bdc] | \
!strumup![,d,,b1] !strumup![,ccc] ,,,,a/ ,c | \
!strumup![bdc1] !strumdown![bdc3/2] [bbc/] | \
!strumup![bdddb1] !strumup![bdd3/2] d/ |";italian5tab
107;;66;Caprice;;;guitar;;C;"f/4 d ,g [a,a] b 'a ,d [,cc] ,,d ,,c ,,a [,d,d] [a,a] [,d,d] [,c,c] | \
,,,a/4 ,d ',b ,,d [b,c] ,,d [d,c] ,,a [f,,d] ,,,a ,,,c ,,,d \
[d,,c] a b d |";italian5tab
108;;66;Brando;;;guitar;;6/8;"!strumup![,dca1] a/ [b,,a1] d/ | ,,,,e/ a ,,c ,,,,a (a/4 b d/) | \
'[b,,a1] [aq,,c/] [,d,d1] [a,a/] | ,,,,a1 ,d/ '[,cc1] [a,a/] |";italian5tab
109;;67;Allemande;;;guitar;;C;"(!strumdown![bdc/4] !strumdown![bdc]) | \
!strumup![bdc/] !strumdown![bdc] ,,,,a ,g/4 f !strumup![dgddf/] !strumup![dgddf/4] d '[df,,d3/4] f/4 | \
!strumup![dedbb/] !strumdown![dedbb] ,,,d/4 a ,,,a ,b !strumup![bdddb/] \
!strumup![bdddb/4] f !strumup!['dde3/4] ,g/4 |";italian5tab
110;;67;Courante;;;guitar;;3;"!strumdown![bdc/] | !strumup![bdc3/2] (,,,d/ ',,,c) ,,,a | \
,,,,e/ ,f Xf3/2 d/ | '[b,,a1] !strumup![bdc] (!strumdown![bdc/] !strumdown![bdc]) | \
!strumup![bdc3/2] (,d/ ,f) ,g | !strumup![dff1] ',,d ,,,,a/ f |";italian5tab
111;;68;Double;;;guitar;;3;"b/ | [b,,a/] ,,c ,d (,,,d ',,,c) ,,,a | ,,,,e/ ,f f d 'b a | \
[b,,a/] ,,d ,,,,a ,,a ,,,d a |";italian5tab
112;;68;Sarabande;;;guitar;;3;"!strumdown![fgh/] | !strumup![fgh1] !strumup![ffgh3/2] ,i/ | \
!strumup![fgh1] !strumup![cdc3/2] ,,c/ | [d,d1] !strumup!'[ddef3/2] ,g/ | \
!strumup![bdddb1] !strumup![bdddb3/2] ,,d/ | !strumup![bbcd1] [fd,e3/2] i/ | \
[g,a1] ,g/ a ,,,a ,,f |";italian5tab
113;;68;Double;;;guitar;;3;"!strumdown![fgh/] | !strumup![fgh1] !strumup![fgh/] (g f) ,i | \
!strumup![fgh1] ,,,a/ (,,f ',,d) ,,,,a | \
,,,,b/ d !strumup![dde] (f 'd) ,g |";italian5tab
114;;69;Prelude;;;guitar;;C;"[bdc2] !strumup![bdc] | [bdc/4] a b d f ,c d a b ,,c ,a ,c ,d ,,,d ,,a ,,c | \
,,,a/4 ,,,,a (,a ,c)";italian5tab
115;;70;Allem;;;guitar;;C;"(!strumdown![fgh/4] !strumdown![fgh]) | \
!strumup![fgh/] !strumup![fgh] !strumdown![fgh] !strumup![fff/4] !strumdown![fff] !strumup![fdd/] d [dc,,a] 'b/4 a | \
!strumup![bdc/] !strumup![bdc/4],d '[,b,c3/4] ,d/4 \
!strumup![bbcd/] (',,,c/4 ,,,a) [df,a/] ,,,,e |";italian5tab
116;;71;Double;;;guitar;;C;"f/ | [f,,a/4] (g f) (,i ,g) ,,h f ,,f ,,d ([fd] d) ,f ,,,,a [dc] 'b a | \
[,d,a/4] (b a) ,d";italian5tab
117;;71;Sarab;;;guitar;;3;"!strumdown![fgh/] | !strumup![fgh1] ,i/ f ,,h ,g | !strumup![ffg1] !strumup![fff] ,g | \
!strumup![fde1] !strumup![dfd/] ,g ,,,a a | \
[,c,,a1] ,d/ a ,,c ,b |";italian5tab
118;;72;Couran;;;guitar;;3;"!strumdown![bdc/] | !strumup![bdc1] !strumdown![bbbdd3/2] !strumdown![bbbdd/] | \
!strumup![bbbdd3/2] b/ '[a,a] ,d | [,c,,a1] !strumup![,ccc3/2] !strumdown![,dcd/] | \
!strumup![,dcd1] ,,,,e/ ,,c a a | \
V[b,,a1] !strumup![bdc3/2] g/ |";italian5tab
119;;72;Double;;;guitar;;3;"(,c/ ,d) a | [b,,a/] (d b) (,,,c ,,,a) ,b | \
[d,d/] (,,c ,,a) (b a) ,,,a | \
,,,,a/ (,d ,c) (,,,,c ,,,,a) ,,a |";italian5tab
120;;72;Sarab;;;guitar;;3;"!strumup![bdc1] ,d/ a ',,a1 | ,,c/ ,c a ,,a ,,,d f | \
!strumup!V[gda3/2] ,d/ a b | '[ac,,a2] [,d,a1] | \
,,h/ ,g f h ,,,,a i |";italian5tab
121;;73;Gigue;;;guitar;;6/8;"f/ 'a3/4 b/4 d/ | 'b3/4 a/4 ,d/ '[,cc3/4] ,a/4 [,ca/] | \
X[,d,d3/4] ,,,a/4 [b,c/] [db,c3/4] ,,,d/4 ,,,f/ | \
[f,,d3/4] g/4 ,,,a/ [d,,c3/4] a/4 [f,,,e/] |";italian5tab
122;;73;Sarab;;;guitar;;3;"!strumup![,dca1] !strumup![,dca/] a V[b,,,a1] | \
!strumup!'[cbc3/2] !strumdown![dd,,b/] !strumup![dd,,b1] | \
!strumup![e,,,d1] !strumup![e,,,d/] ,f !strumup![dedbb1] | \
'[df,,d3/2] ,b/ !strumup![bbcd1] | [f,,d1] ,,,a/ g [i,,,a1] |";italian5tab
123;;74;Canarie;;;guitar;;3;",,h1 | ,g3/2 f/ ,,,a1 | !strumup![ffg3/2] ,i/ f1 | [,g,a3/2] !strumdown![fgh/] !strumup![fgh1] | \
!strumdown![fgh3/2] g/ i1 | !strumup![gfa3/2] ,,,,a/ [fg1] | \
!strumup![fdd3/2] !strumdown![fdd/] !strumup!'[ddd1] |";italian5tab
124;;74;Prelude;;;guitar;;C;",,,a/ ,,c ,a ,c ,d a ,d a | !strumup![bdc/] f d ,g a ,g a ,,,a | \
[ff,,e3/4] [ff,,e/4] [ff,,e/] [df,,e]";italian5tab
125;;75;Allem;;;guitar;;C;"(!strumdown![fgh/4] !strumdown![fgh]) | \
!strumup![fgh/] !strumup![fgh] !strumdown![fgh] !strumup![ffg/4] !strumdown![ffg] !strumup![fgh3/4] (f/4 g i) [g,a3/4] g/4 | \
!strumup![gfff3/4] (d/4 f g) !strumup![fgfd3/4] f/4 !strumup![fddf3/4] (,d/4 ,f ,g) !strumup![dfdf3/4] ,d/4 |";italian5tab
126;;75;Aria;;;guitar;;3;"X,d1 a | b1 ,,,a ,,,c/ d | [f,,d1] !strumup!'[daa3/2] b/ | \
!strumup![abc1] ,,,,a ,,,,c/ ,d | ,,,,d1 'a ,,,a/ b | \
[d,,c1] ,,,,e/ ,f f d |";italian5tab
127;;76;Courante;;;guitar;;3;",d/ a [,cc1] | [,d,d1] ,,,a/ b [a,,,e1] | [b,,a1] [db,c3/2] g/ | \
'[f,,d1] 'd/ f !strumup![gda1] | ,d/ b '[ac,,a3/2] ,d/4 a |";italian5tab
128;;76;Courante;;;guitar;;3;"!strumdown![fgh/] | !strumup![fgh3/2] f/ Xg f | [ai,a1] ,,g/ ,i/4 a ',g/ ,f | \
!strumup![fgh3/2] ,,f/ X,,h ,,f | \
!strumup![ddd1] ,,,e/ ,,f/4 ,d ,,d/ ,,c |";italian5tab
129;;77;Sarab;;;guitar;;3;"!strumup![bdc3/2] d/ f1 | [a,,,e1] ,,,a/ b [d,,c1] | \
!strumup![bdc1] (d/ b) '[a,a] ,d | !strumup![,ccc3/2] ,a/ ,,c1 | \
!strumup![fgfh3/2] g/ i1 |";italian5tab
130;;77;Gigue;;;guitar;;3;"!strumdown![fgh/] | !strumup![fgh1] !strumup![fgh/] ,f d ,,,,e | \
[bf,a/] ,d ,,a [adc] ,c ,,,c | [,d,d/] ,,,a [l,l] ,,k ,i k |";italian5tab
131;;78;Passacaglie;;;guitar;;3/2;"!strumdown![bdc1] | !strumup![bdc2] !strumup![,dc,d3] !strumdown![,dc,d1] | \
!strumup![,dc,(b2] !strumup![,d,,b] !strumdown![,,,c)] | \
!strumup![,dcd2] !strumup![,ccc] !strumdown!,c | \
!strumup![cdc2] !strumup![cdc3] || !strumdown!,,,,d1 | \
!strumup![bdddb1] !strumup![c,c3] !strumdown![c,c1] |";italian5tab
132;;81;Prel.;;;guitar;;C;",,,,f/ ,,,f ,,d ,d d ,d ,,d d | !strumup![bbbdd/] ,g d f g f 'd3/4 ,g/4 | \
!strumdown![bcddb2] ,,f/4 ,d ,e (,g ,e) ',d3/4 ,,f/4 |";italian5tab
133;;82;Gavo;;;guitar;;C;"!strumup![dddf1] ,,,e/ f | !strumup![gda1] !strumdown![gda] !strumup![fef/] g 'f d | \
!strumup!'[cdc1] !strumdown![cdc] '[a,,,d3/2] ,d/4 a | \
[c,,a/] ,b ,,d d '[dd,a3/2] c/ |";italian5tab
134;;83;Alleman;;;guitar;;C;"(!strumdown![dd,,b/4] !strumdown![dd,,b]) | \
!strumup![dd,,b1] !strumup![dd,,b/4] (,d ,e ,g) '[,ea/] ,,,d/4 ,d [dd,b/] ,,a/4 ,b | \
[db,a/] ,,d/4 d ',,c3/4 ,,a/4 [fd,e/] ,,f/4 ,d \
!strumup![dddf/] 'd |";italian5tab
135;;84;Couran;;;guitar;;3;"!strumdown![bbbdd/] | !strumup![bbbdd3/2] (!strumdown![fef/] !strumup![fef] !strumdown!d) | \
!strumup!'[cdc1] [d,,,b] ,,,a/ f | !strumup![gda1] !strumdown![gda3/2] (f/4 d) | \
[,g,a1] ,,d/ ,g d1 | !strumup![bcddb1] ,,,,a/ ,e ,,,d1 |";italian5tab
136;;85;Sarab;;;guitar;;3;"!strumup![dd,,b1] '[bb,,a3/2] ,e/ | !strumup![bdddb1] ,d/ a !strumup![bd,,c1] | \
!strumup![,b,cd1] [,c,,a/] ,b X[d,d1] | '[dd,a3/2] c/ V[d,a1] | \
!strumup![e,,,d1] !strumup![fef3/2] d/ | \
!strumup![bdc1] ,,,c/ d [f,,d1] |";italian5tab
137;;85;Gavo;;;guitar;;C;"!strumup![bbbdd1] !strumup![bbbdd/] !strumdown![bbbdd] | \
!strumup![fdfe1] 'd/ f !strumup![gda1] !strumup![gda/] ,f | \
,,,a/ ,g ,,d d ,,f ,e ,,,,a ,g |";italian5tab
138;;86;Canari;;;guitar;;3;",d1 | 'd3/2 f/ [g,a1] | [f,,d3/2] g/ [d,,b1] | '[c,,a3/2] ,,,,d/ ,,,a1 | \
[d,,,b3/2] f/ [b,,,a1] | [,ea3/2] b/ [,d,d1] | \
[,,ab3/2] ,,d/ ,b1 |";italian5tab
139;;87;Prelud;;;guitar;;C;",,,,f/ ,,,f ,,d ,d d ,d ,,d d | !strumup![bbbdd1] !strumup![bbbdd/] !strumup![bbbdd2] | \
g/4 f d ,g d ,g ,e ,,,a ,e ,d ,,f ,,d ,,f ',,d/ ,,c/4 |";italian5tab
140;;88;Alle;;;guitar;;C;"(!strumdown![bbbdd/4] !strumdown![bbbdd]) | \
!strumup![bbbdd/] !strumup![bbbdd] !strumdown![bbbdd] (g/4 g) !strumup![gef/] !strumup![gef/4] d !strumup![cdc/] c | \
!strumup![dd,,b/] !strumdown![dd,,b] \
',,a ,,c [d,d] ',,c/4 ,,a Xf/ ,,,e/4 f |";italian5tab
141;;89;Couran;;;guitar;;3;"!strumdown![dd,,b/] | !strumup![dd,,b1] !strumup![dd,,b3/2] d/ | \
!strumup![adc1] ,,,,d/ ,,a ,e ,,c | !strumup![bdddb1] ,,d/ b Vd1 | \
!strumup![bcddb1] !strumup![fef3/2] d/ | \
!strumup![cdc1] !strumdown![cdc] ,,,a/ [cb] |";italian5tab
142;;89;Double;;;guitar;;3;",d/ a c | !strumup![dd,,b/] (,,,,a ,,,,b) (,b ,d) a | ,,,a/ b ,,,,d ,,a ,e ,,c | \
!strumup![bdddb/] (,,c ,,d) (b d) ,,e |";italian5tab
143;;90;Sara;;;guitar;;3;"!strumup![dd,,b1] !strumup![dd,,b/] f !strumup![gfa1] | \
!strumup![fedbb3/2] d/ !strumup![bddd1] | !strumup![fedbb1] ,,,d/ ,,c ,e b | \
!strumup![bdddb1] !strumup![bdddb3/2] !strumdown![bdda/] | \
!strumup![bdda1] !strumdown![bdda/] ,,,a ,,,c d |";italian5tab
144;;91;Gigue;;;guitar;;C;"d3/2 f/ g g 'f3/4 d/4 | ,d1 'b/ ,f/4 d [fg/] g ',e3/4 ,d/4 | \
[de/] f g ,d ,,f,e/4 g 'f3/4 f/4 |";italian5tab
145;;92;Allem;;;guitar;;C;"(!strumdown![bbbdd/4] !strumdown![bbbdd]) | \
!strumup![bbbdd/] !strumup![bbbdd] !strumdown![bbbdd] (,e/4 ,g) \
!strumup![bcddb/] !strumdown![bcddb] !strumup![ffff] (,h/4 ,f) | \
[,h,a/] !strumup![fhh] g !strumup![fhf/4] !strumdown![fhf] !strumup![fdda/] \
d !strumup![fdfe] (g/4 f) |";italian5tab
146;;93;Couran;;;guitar;;3;"!strumdown![dddf/] | !strumup![dddf1] !strumup![dddf/] (,d ,e) ,g | \
!strumup![bcddb3/2] (,,,,a/ X,,,,b) ,,,,d | \
!strumup![cdc1] !strumdown![cdc3/2] !strumdown![dddf/] | \
!strumup![dddf1] !strumup![fdfe3/2] f/ | \
!strumup![gda1] !strumdown![gda] ,,,a/ b |";italian5tab
147;;93;Sar;;;guitar;;3;"!strumup![dd,,b1] (,,,,d/ ,,,,b ,,,,a) ,,a | \
'[,d,e3/2] ,,f/ '[,,df1] | !strumup![dddf1] !strumup![dddf/] f [g,a1] | \
'[f,,a3/2] d/ !strumup![bdc1] | ,,h/ g ,f i [fg1] |";italian5tab
148;;94;Ciachen;;;guitar;;3;"!strumup![cdc1] !strumdown![cdc] | \
!strumup![dd,,b1] !strumup![dd,,b3/2] ,,,,a/ | \
!strumup![dd,,b1] !strumup![dd,bd3/2] !strumdown![dd,bd/] | \
!strumup![cdc1] !strumup![cdc3/2] d/ | f1 || !strumup![cbc3/2] !strumdown![cbc/] | \
!strumup![dd,,b1] !strumup![bd,,c] !strumdown![bd,,c] | \
!strumup![bcddb1] [d,d] ,,f |";italian5tab
149;;95;Allemande;;;guitar;;C;"(!strumdown![bbbdd/4] !strumdown![bbbdd]) | \
!strumup![bbbdd/] !strumup![bbbdd] !strumdown![bbbdd] ,,,e/4 f !strumup![gda/] !strumdown![bda] !strumup!'[cdc3/4] ,,,a/4 | \
[d,,b/] ,,,,d/4 ,,,b ,,,,c ,d b ,,a !strumup![bcddb/] \
(,,a/4 ,,d) ,,,,a ,,f ,,,d ,e |";italian5tab
150;;96;Courante;;;guitar;;3;",d/ a c | !strumup![dd,,b1] !strumup![dd,,b/] f [g,a1] | \
!strumup![gef1] !strumup!'[fef3/2] d/ | !strumup![cdc1] !strumdown![cdc/] (,,,,d ,,,,b) d | \
[db,,a1] 'b3/2 ,e/ |";italian5tab
151;;97;Saraban;;;guitar;;3;"!strumup![gda3/2] f/ !strumup![def1] | !strumup![cdc3/2] ,b/ ,,d d | \
,,,,a/ i ,,,a i 'g f | [g,a1] ,,c/ d 'b ,e | \
[,d,d1] '[,b,c3/2] ,,d/ |";italian5tab
152;;97;Brando;;;guitar;;6/8;"X,i1 g/ | [fh,a/] (f/4 g i/) 'f1 f/ | [g,a/] (a/4 b d/) [b,,a1] [,d,d/] | \
,,,b3/4 ,d/4 d/ ,b1 f/ |";italian5tab
153;;98;Gigue;;;guitar;;6/8;",d/ 'd1 f/ | Vg1 ,,a/ '[d,d1] ,,f/ | ,d/ b [d,d] ,,a ,e [b,c] | \
,,d/ ,d ,,,,b [,,da1] [,b,c/] |";italian5tab
154;;99;Follias;;;guitar;;3;"!strumup![dd,,b1] !strumdown![dd,,b] | !strumup!'[cdc3/2] !strumup![cdc/] !strumdown![cdc1] | \
!strumup![cdc1] !strumup![dd,,b] !strumdown![dd,,b] | \
!strumup![dedbb3/2] !strumup![dedbb/] !strumdown![dedbb1] | \
!strumup![dedbb1] !strumup![ebbbd1] !strumdown![ebbbd] | \
!strumup![dedbb3/2] !strumup![dedbb/] g1 | \
!strumup![dedbb1] !strumup![bbbdd] f |";italian5tab
155;;100;Passacaglie;;;guitar;;3/2;"!strumdown![dd,,b1] | !strumup![dd,,b2] !strumup![dd,dc] !strumdown![dd,dc] | \
!strumup![dd,bd2] !strumup![bcddb] f | !strumup![gda2] (!strumup![ddc] c) | \
!strumup![dd,,b2] || !strumup![bdc2] !strumdown![bdddb1] | \
!strumup![dedbb2] !strumup![bbcdd] !strumdown![bdddb] | \
!strumup![bcddb2] [a,a,'b] [,b,,a1] c |";italian5tab
156;;104;Sarab;;;guitar;;3;"!strumup![bbbdd1] !strumdown![bcddb] !strumup![fef/] d | \
!strumup!'[cdc3/2] ,,,,d/ ,,,,b d | [db,,a1] !strumup![cbc] (d/ f) | \
'[d,a1] !strumup![dd,,b] (,,,d/ ,,,b) | \
[b,,a1] !strumup![dedbb3/2] !strumdown![dedbb/] |";italian5tab
