PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;2r;Fantasie premiere;;;Guitar;;C|;",d3/4 a/4 c/ d | [f,,c3/4] ,a/4 ,c/ ,d | [df/] [c,c] [da] [ac] | \
[cd,a/] a c [da,c] | [fc,e1] [haa] |";french4tab
2;;3v;Fantasie seconde;;;Guitar;;C|;"d2 | [db1] d | [ab1] [db] | [b,c1] [ab] | ,,e/ ,d [a,c] c | \
d/ ,,a ,,c ,a | [,ba/4] ,a ,b,d a/ ,,a |";french4tab
3;;4v;Helas mon dieu;Maillard;;Guitar;;C|;"[,dca2] | [,dca2] | ,,,f/ ,d ,,e ,,,f | [ddef1] [dde/] ,,,f | \
,,,a/ [ddc] c a | [cdca/] ,d a [cdca] | ,,,f/ [dd] ,,e ,,,f |";french4tab
4;;6r;Ie sens l'affection;Boyvin;;Guitar;;3;"[,dca1] [cdca] [daa] | \
M:C|
,,,a/ [fdc] [cdc] ,,,a | [ddcc/] ,c/4 ,a [ddac/] ,c | \
,,,a/ [cd] ,,c ,,,a | [abc3/4] ,a/4 ,b/ ,d |";french4tab
5a;;7v;Ie cherche autant amour;Boyvin;;Guitar;ConcR3442;C|;"[abcc2] | [,bcc1] [,aac] | [,def1] [abc] | [,abc1] [abac] | \
[a,ac/] ,b [,da] a | [,da/] [,bc] [,ba] ,,,d | \
[,aa/] [,bc] [,b,d] [,aa] |";french4tab
5b;;8r;La chanson precedente plus diminuee;Maillard;;Guitar;ConcR3443;C|;"[,,cc3/4] ,,a/4 ,,c/ ,a | [ab/] ,,c ,,,c [,aa] | [,de/] ,,,f ,,c [ab] | \
[,ab/] ,,,c [aba/4] ,a ,b ,d |";french4tab
7a;;8v;Pavane si ie me'nuois;;;Guitar;ConcR3451;C;"[,bcc2] [,bcc1] [,ab] | [,bc1] ,,,c ,,,f [,de] | \
[ab,c1] ,,a/ ,a ,b ,d a b | [abac1] d b [ab,c] |";french4tab
6b;;8v;La Pavane precedente plus diminuée;;;Guitar;;C;"[,bcc2] [,bcc1] [,ab] | [,bc/] ,,,c ,,,f [,de] | \
[ab,c1] ,,a/ ,a ,b/4 ,a ,b ,d a/ b | [ab,c/4] ,a ,b ,d";french4tab
6c;;9v;Gaillarde si se m'enuois;;;Guitar;ConcR3452;3;"[abcc1] | [abcc3/2] ,a/ [abcc1] | [abcc1] [,def] [,de] | \
[abac3/2] ,a/ ,b ,d | [abac1] [aba] [bbcd] | [abac1] [aba] [,def] | \
[,bc1] [,b,d] [,aa] |";french4tab
6d;;10r;La gaillarde precedente plus diminuee;;;Guitar;;3;"[abcc1] | [abcc/] ,a ,b/4 ,a ,b ,d [ab,c/] ,,c | \
,a/ ,b [,d,a] ,a/4 ,b ,d ,a ,b ,d |";french4tab
7a;;10v;Pavane de la gambe;;;Guitar;ConcR3453;C;"[ac,a3/2] ,a/ ,c1 ,d | [ac,c1] ,d ,c ,a | [ac,c3/2] ,a/ ,c1 ,d | \
[a,,c1] ,c [,d,c] a | [bd,a3/2] a/ b1 d |";french4tab
7b;;11r;La Pavane precedente plus diminuée;;;Guitar;ConcR3454;C;"[ac,c3/2] ,a/ ,c1 ,d | [ac,c1] ,d ,c ,a | [ac,c1] ,,c/ ,a ,c ,a ,c ,d | \
[a,,c1] ,c ,d [a,c] |";french4tab
7c;;12r;Gaillarde de la gambe;;;Guitar;ConcR3455;3;"[ac,c1] [ac] [ac,c] | [ac,c1] ,,c/ ,d [ac,c1] | [bd,a1] ,,c/ a [bd,a1] | \
[db,c1] ,,a [db,c] | [fg,d1] ,,f [fg,d] | \
[dff1] ,,f/ ,g [dff1] |";french4tab
7d;;12v;La gaillarde precedente plus diminuee;;;Guitar;;3;"[ac,c1] [ac] [ac,c] | [ac,c/4] ,a ,c ,d [,c,c/] ,d/4 ,c ,d ,c ,a ,c | \
[bd,a/] a b d [bd,a/]";french4tab
8a;;13v;Gaillarde;;;Guitar;ConcR3470;3;"[daa1] [da] [cdca] | [daa/] ,,c ,a ,b [,d,a1] | ,b/ ,a [,bac1] [cdca] | \
[daa3/2] [da/] ,,a1 | [daa/] ,,c ,a ,b [,d,a] ,b |";french4tab
8b;;13v;Autrement;;;Guitar;ConcR3471;3;"[daa1] [da] [cdca] | [daa/] ,,c ,a ,b [,d,a1] | [ab,c1] [,da/] ,b ,a ,,c | \
[daa3/2] [da/] ,,a1 | [daa1] [da] [cdca] |";french4tab
8c;;14r;La gaillarde precedente plus diminuee;;;Guitar;;3;"[daa1] [da] [cdca] | [daa/] ,,c ,a ,b [,d,a] ,b/4 ,a | \
,b/4 ,a ,b ,d [,b,c/] ,a/4 ,b ,d ,b ,a ,,c |";french4tab
9a;;14v;Gaillarde par deppit;;;Guitar;ConcR3474;3;"a/ c | [daa3/2] [da/] ,,a1 | [daa1] [ddca] [cdca] | \
[daa1] c/ a [,d,a] ,a | ,b/ ,d [ab,c] ,d a c |";french4tab
9b;;15r;La gaillarde precedente plus diminuee;;;Guitar;;3;a/4 c | [daa/] c/4 d f d c d f d f d | f/4 d c a [,dca] c;french4tab
10a;;15v;Gaillarde la rocquo el fuzo;;;Guitar;ConcR1384;3;"[dbac1] [dba] [bdca] | [ab,c1] [ab] [,d,d] | [,b,c1] [,d,a/] a b ,d | \
[ab,c/] ,a ,b ,d a b | [dbac1] [dba] [bdca] |";french4tab
10b;;16r;La gaillarde precedente plus diminuee;;;Guitar;;3;"[dbac1] [dba] [bdca] | [ab,c/] ,a ,b/4 ,a ,b ,d [a,,c/] ,b | \
[,d,a/4] ,c ,d a ,d/ a [b,,a] ,d |";french4tab
11a;;16v;Gaillarde la peronnnelle;;;Guitar;ConcR3469;3;"[abac1] [aba] [dbac] | [bdca1] [a,a/] ,d [,bac1] | [,da1] [,da] [,bc] | \
[aabc1] [aab] [,ccc1] | [fb,d1] [fb,d] [db,c] | \
[fb,d1] [d,a/] b [ab,c1] |";french4tab
11b;;17r;La gaillarde precedente plus diminuee;;;Guitar;;3;"[ab,c/] ,d a b d a | [bdca/] a/4 b d b a ,d [,b,c/] ,a/4 ,b | \
,d/4 a b a b a";french4tab
12a;;17v;Branle simple - n'aurez vous point de moy pitié;;;Guitar;;C|;"[,d,a3/4] ,c/4 ,d/ a | [b,,a/] [,dc] ,,,a [bd] | \
[ab/] ,,c [,dd] ,c/4 ,a | [,cc1] ,,,a/ [bd] | \
[ab/] ,,c [,dd] ,,a |";french4tab
12b;;18r;Le Branle precedent plus diminué;;;Guitar;;C|;"[,d,a/4] ,c ,d a [,d,a/] a | [b,,a/] [,dc] ,,,a [bd] | \
[abc/] ,d/4 ,c [,dd/] ,c/4 ,a | [ac/] ,,c ,,,a [bd] |";french4tab
13a;;18v;Branle gay;;;Guitar;;3;"[bd,a/] | [bd,a3/4] d/4 [bd,a/] | [ab,c1] [fb,d/] | [f,ca/] [ea,c1] | \
[fccc1] [bd,a/] | [bd,a/4] a b d [bd,a/] | [ab,c1] [fb,d/] | \
[f,ca/] [ea,c1] |";french4tab
13b;;18v;Le Branle precedent plus diminué;;;Guitar;;3;"[bd,a/] | [bdca/4] a b d [bd,a/] | [ab,c1] [fb,d/] | [f,ca/] [ea,c1] | \
[fccc1] [bd,a/] | [bdca/4] a b d [bd,a/] | \
[ab,c/] ,d/4 ,b ,a ,,c |";french4tab
14a;;19r;Branle gay;;;Guitar;;3;"[,bac/4] ,a ,b ,d ,b/ | [,a,a/] ,,c [,d,a] | ,d/ a [,bc] | \
[,aa1] [,b,d/] | ,,c/ [,b,d] ,,c | [,abc1] [,ab/] |";french4tab
14b;;19v;Le Branle precedent plus diminué;;;Guitar;;3;"[,bac/4] ,a ,b ,d ,b/ | [,a,a/] ,,c [,d,a] | ,d/ a [,bc] | \
[,aa1] [,b,d/] | ,a/4 ,b ,d ,b ,a ,,c |";french4tab
15a;;19v;Almande;;;Guitar;ConcR3462;C|;"[,,ca1] [ab,c] | [,da/] [,bc] [,aa] [,,cd] | [aa,c3/4] [aa/4] ,,b/ [aa,c] | \
[,,ca/4] ,a ,b ,d [a,,c] ,b ,d a |";french4tab
15b;;20r;L'Almande precedente plus diminuée;;;Guitar;;C|;"[,,ca1] [ab,c] | [,da/] a/4 ,d [,bc/] [,a,a/4] ,,c | \
[aa,c3/4] [aa/4] ,,b/ [aa,c] | [,,ca/4] ,,a ,,c ,a ,b ,a ,b ,d";french4tab
16;;20v;Almande. La mon amy la;;;Guitar;ConcR3463;C|;"[,,ca3/4] ,a/4 ,b/ ,d | [ab,c1] [a,c/] [ab] | [bd/] [ab] [,da] [,d,d] | \
[aabc1] [accc] | [,,ca/4] ,,a ,,c ,a [,bc] ,a ,b ,d |";french4tab
17;;21r;Premier Branle de Bourgongne;;;Guitar;ConcR3475;C|;"[daa/] [da] [cd,a] [daa] | [fd,a/] ,,c [fd,a] [haa] | \
[fd,a/] [db,c] [ddca] c | [daa3/4] d/4 ,a1 ,,a | \
[daa/] [da] [cd,a/4] a c d |";french4tab
18;;21v;Second Branle;;;Guitar;ConcR3476;C|;"[lhh/] l | [k,,h/] h/4 k [lhh/] k/4 h | \
[,l,h/4] ,i ,l h ,l ,i ,h ,,k | ,,h/ ,,k/4 ,h ,i/ ,,k/4 ,h |";french4tab
19;;22r;Troisieme Branle;;;Guitar;ConcR3477;C|;"[c,,a3/4] a/4 | [,dc/] [f,,a] [d,a] [cd,a] | [acc/] [,d,a] ,,c/4 a [cd,a/] | \
[acc/] [,d,a] ,,c/4 a [cd,a/] | \
,,c/4 a [cd,a/] ,,c/4 a [cd,a/] |";french4tab
20;;22r;Quatriesme Branle;;;Guitar;ConcR3478;C|;"[,d,a/4] a b d | [fb,d/] [fb] [db,c] [db] | [bd,a/] [bd] [a,a/4] b d a | \
[bb,d/] ,,c [,d,a/4] a b d |";french4tab
21;;22v;Cinquiesme Branle;;;Guitar;ConcR3479;C|;"[,d,a/] f | [c,,a/] [,dc] [haa] [ha] | [fd,a/] ,,c [daa] [cd,a] | \
[ab,c/] [,d,e] [,da] [,cc] | [,d,a/] ,,c [f,,a/4] d c a |";french4tab
22;;23r;Sixiesme Branle;;;Guitar;ConcR3480;C|;"[fdca1] | [c,,a/] [,dc] [d,a/4] f h/ | [fd,a/] ,,c [d,a/4] f h f | \
d/4 c a ,d [,cc] ,a ,d ,c |";french4tab
23;;23r;Septiesme Branle;;;Guitar;ConcR3481;C|;"[,bac/4] ,a ,b ,d | [ab,c/] [ab] [b,,a] [,dc] | [ab,c/] [ab] [ab,c/4] ,a ,b ,d | \
a/4 b d f d b a ,d |";french4tab
24;;23v;Huitiesme Branle;;;Guitar;ConcR3482;C|;"[bdca3/4] a/4 ,d a b ,d | [ab,c/] [ab] [,b,c] ,,a | \
[,bac/4] ,a ,b ,d ,b ,d a ,b |";french4tab
25;;24r;Neufyesme Branle;;;Guitar;ConcR3483;C|;"[daa/] [da] [cdca] a/4 c | [daa/] c/4 a [,d,a/] ,,c | \
[daa/] [da] c/4 d f/ | [daa/] c/4 a [,d,a/] ,,c |";french4tab
26;;24v;La muniere de Vernon;;;Guitar;;C|;"[acc/] [fd,a] | [daa/] [cd,a] [da,c] [fc,e] | \
[daa/] c/4 d f d c a | [,d,a/] ,b/4 ,d a ,d ,b ,a |";french4tab
