PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;g moll;1r;Prelude;;"ff. 1v-3r vacat; f.1r ""C. Sol ut fa par b. mol, ou la 11.me par b. mol""";;;none;"{4} ,,d ,a V,b ,,d ,b a Vc ,,d ',,c ,a c 'a ,a ,,d ,b a \
,,,c ,,d ,a ',,c"
2;c moll;3v;Folies d'Espagne;;ff. 5v-8r vacat;;Conc_1975;3;"[,,d{4}/] ,,d [,,dcbd1] [,,dc/] ,,d | \
'[,,c{a}/] ,,c [,,cca] ,,,,d ',,,,b ,,,,a | \
[,,d{4}/] ,,d [,,dcbd1] [,,dc/] ,,d | \
[,a{d}/] ,a [,aba] ,,,d ',,,c ,,,a |"
3;c moll;8v;La Royalle Allemande de Dubut;;;;Conc_50;C;"c/ | [cbdc{4}1] ,,,c3/4 c/4 [cbd1] [ca,,,a3/4] ,d/4 | \
'[,b,,,d/] ,,,c ,,d3/4 a/4 ,b/ {,a} '[,a,d3/4] ,,d/4 | \
'[,,c{a}/] ,,,c1 ',,,a/4 ,,,,a [,,dcb1] ',,,,a/ ,a/4 ,,,,,d |"
4;c moll;9v;Courante de Gaultier le vieux;;ff. 10v-20v vacat;;Conc_51;3;",,,c/ ,,a ,,c | ,,d3/2 ,,,,d/ ',,,,b ,,,a | \
V,,,c1 ,,,,d [,,,c,c/] ,,,,d | '[,,,,bd1] {4}3/2 ,d/ | \
[,da{,,,a}1] '[,,ba3/2] ,,,d/ | \
'[,,,c{,,a}1] ,b/ ,,,,b V,,,,d1 |"
5;C dur;21r;Prelude;;"ff. 21v-24r vacat; ""C. sol ut fa par B. care ou la 11.me par B. care""";;;none;"{4} c ',c ,,d c ,,c ,a a ,,d ,c {a} (,,,c ,,d a ',,c) {,a} {,,a} \
,,,,c ,,,c ,,d ',,c"
6a;C dur;24v;Allemande de Dubut;;;;Conc_52;C;",,,c/ | V[,,,ccd{4}3/2] ,,a/ [,,aaad{,a}] ,,d '[,,cca{a}3/4] ,,d/4 | \
[,,dcc{4}3/2] ,a/ [,a,,,c] [,c,c] [,,d,,a] [,a,a] | \
'[,,c{a}/] ,,,c ,,a ',,,a ,,,,c [c,d] e [a,c,a] |"
6b;C dur;25v;double de l'allemande cy devant;;;;Conc_53;C;",,,c/ | [,,,c{4}/4] ,,,e ',,,c ,,,a ,,,,c ,,a ,,c ,,d \
[,,a{,a}] ,a ,c ,,d '[,,c{a}] ,,,a ',,,,c ,,,,a | \
{4}/ ',,,c/4 ,,,a ,,,,c/ ,,,,,d"
7;C dur;26v;courante de Dubut le fils;;;;Conc_54;3;",,c/ ,,d ,a | V,c1 ,,,,c [,ca,d] | [,acc1] [,aca] [,c,,c] | \
[,d,,a1] ,,a/ ,,c [,cd,c1] | [,c,,d1] '[,a,,c] {a}/ ,d | \
'[,c{4}1] ,,,,,d [,cdc] |"
8;C dur;27r;Canaries de Dubut le fils;;;;Conc_56;3;",c/ V,d1 | [c,c3/2] ,d/ '[,cd1] | ,,,c/ ,,c ,a ,,,a ,,,,c ,c | \
,,,,d/ ,,,a ,,a ,a ,,,,a1 | '[,,cc3/2] ,,,a/ [,,d,c1] |"
9;C dur;27v;Sarabande de Dubut le fils;;;;Conc_55;3;",a/ ,c a | [ccd1] ',,c/ ,a c ,d | '[,cd1] [,da] [cac] | \
'[,cd1] [,adc] ',,c | [,,dcc{4}3/2] ,a/ ,c a |"
