PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
;;;Concertino;;;;;;
1;D dur;1r;Adagio;;;;;C;"[ee{,,,a}/]  [e{,,a}] [e{,a}] ([c{,,,a}///] b) (,c ,a) [,a{a}//] g ['e{,a}/] {,a} [c{,,a}] | \
(3[,(e{,,,a}] ,c [,e)] (3c ,e c "
2;D dur;1v;Fuga;;;;;2/4;[,a{,,,a}/] ,,a ,a ,e | [,c,,,a/] ,,a ,c c | [,e,,a/] ,,,,,a [,a,,a] ,,,,e | [,a,,c/] ,,,,,a [,,e,c] ,,,c |   
3;D dur;2r;Men:;;;;;3;"[ee{,,,a}1] e [e{,,a}] | [e{,a}/] ,a [g{a}1] ['e{,a}] | \ 
[c{,,a}/] ,c ([,,e,,a] ,,a) [c,,,,a] ,c | [,e,,a/] ,,e [,a{,,,a}] {,,a} {,a} {a} | "
4;d moll;2r;Trio;;;;;3;[k{,,,a}/] ,i ',h1 {,,a} | [k,,a/] ,i ',h1 {,,,a} | [,f{,,a}1] ,f [,f,,,a] | (3[a,,,a/] (,c ,a) ,f1 {,,,a} | 
5;D dur;2v;Presto;;;;;2/4;,,a/ | [,e{,,,a}/] e {,,,a} ,e |  [,c{4}/] e {4} ,c  | [,a{5}/] e {5} ,e | [,,e{6}/] e ,,,,,a ,,a |    
