Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
91;;109;gigue;;;guitar;;6/4;"i1 d f a b d | '[,b,,a1] [,d,,c] [a,,,d] X[,d,d2] ,b1 | \
X[,aa2] [,b,,a1] [,d,,c] a b | [a,,,d1] b d [f,,,e] d f |";french5tab
92;;111;gigue;;;guitar;;3;",d1 | !strumdown![dddff2] f1 | !strumdown!([fddf/] g1) f/ d1 | \
!strumdown![fdfed1] !strumdown!X[cdc2] | ([c,a/] d3/2) ,d1 | \
([,da,d/] ,e3/2) ,d1 | ([,bc1] ,d) ,,d |";french5tab
93;;113;gemé;;;guitar;;C;",d1 | X,,,,b1 (,,c/ ,,a) [,,a,'b1] ,d | !strumdown![dddff2] !strumdown!([fddf/] g3/2) | \
([f,,,d/] g) (f [df]) (,g ,d) | \
!strumdown!'[bbcd2] !strumdown!'[bdddb3/2] ,d/ |";french5tab
94;;114;sarabande;;;guitar;;3;"!strumdown![dd,,b1] !strumup![dd,,b] !strumdown![dd,,b] | \
X[bbc3/2] b/ !strumdown![bdddb1] | !strumdown![deffd1] ,e [,d,(f/] [,,,d)] | \
X[,b,b3/2] ,d/ '[,d,a1] | !strumdown![gdddf1] !strumup![gdddf] !strumdown![gdddf] | \
!strumdown![fdfe3/2] f/ !strumdown![dddff1] |";french5tab
95;;115;menuet;;;guitar;;3;"!strumdown![dddff2] !strumup![fdfe1] | !strumdown!([fddf/] g3/2) f1 | \
[def1] f X[c,,a] | '[d,a2] ,d1 | !strumdown![dddff2] !strumup![fdfed1] | \
!strumdown!([fddf/] g3/2) f1 | [def1] f ([d,,a/] c) |";french5tab
96;;116;domtye (?);;;guitar;;C;"[,da3/2] d/ | !strumdown!X[cdc1] ,d '[g,,f3/2] i/ | \
!strumdown![fdfdd1] !strumup![fdfdd] X[d,,a3/2] d/ | \
[df,,e1] X[b,,a3/4] a/4 X[ac,,a3/2] ,d/ | '[,d,a2] |:|";french5tab
97;;117;gigue;;;guitar;ConcR3551;3;",d1 | !strumdown![dd,,c3/2] c/ d1 | [f,,e1] ,d !strumup![fhh] | \
!strumdown![fhh3/2] h/ i1 | ([i,a/] h) ,i1 h | \
!strumdown![,b,cd3/2] a/ c1 | !strumdown![dd,,c1] ,d [a,,,d] |";french5tab
98;;118;bouree;;;guitar;;C;"!strumup![h,,,f1] | !strumdown![h,,,f1] (f/ d) [f,,e1] (d/ c) | \
!strumdown![dd,,c1] ,d !strumdown![,b,cd] (,d/ ,b) | \
[,d,,c1] (,b/ ,a) [,b,,a1] ,a/ ,,c |";french5tab
99;;119;gigue;;;guitar;;C;"d1 | !strumdown!X[cdc1] ,d '[,d,a] a/ c | !strumdown!([cda/] d) ,,a1 !strumdown![,,a(ef/] [,,,f)] f1 | \
!strumdown!X[cdc1] ,d '[,d,a] a/ c | \
!strumdown!([cda1] d2) d1 |";french5tab
100;;120;gigue;;;guitar;;3;"!strumdown!([cda/] d3/2) ,d1 | !strumdown!([,a,,c/] ,b ,d1) ,a | \
([,aa/] ,b ,d1) ,a | !strumdown!([cda/] d3/2) ,d1 | \
([,aa/] ,b X,b3/2) ,a/ | ([,,b,a3/2] ,,c/) (a b) |";french5tab
101;;121;menuet;;;guitar;;3;",d1 !strumdown![dd,,c2] | !strumdown!X[cdc2] [d,,c1] f [,d,e] a | \
X[,b,,a2] ([,a,c/] ,b) X[,,ca3] | X[,aa1] ,,a ,d !strumdown!X[dd,,c3] | \
!strumdown!X[cdc2] [d,,c1] f [,d,e] a |";french5tab
102;;122;bourée;;;guitar;;C;",,h1 | !strumdown![fihff/] (,h ,i) f !strumdown![hihff1] f/ ,i | \
!strumdown![fhhhf1] (,i/ ,h) ([,h,,h] ,i) (,h ,f) | \
!strumdown![fhhhf1] [a,a/] (,d ,c ,d) [a,,,a] ,c |";french5tab
103;;123;scotts tune;;;guitar;;C;",d1 | X[,aa3/2] ,b/ [,,ce1] ,d | [,,ac1] [,,ce] X[,aa] [d,,c] | \
X[ab3/2] ,d/ a c d !strumdown!'[,a,,c] | \
!strumdown!X[,a,,c3] a1 |";french5tab
104;;124;gigue;;;guitar;;3;",d1 | X[,aa3/2] ,,,,a/ ,a1 | !strumdown![,b,cd1] ,d a | \
[,d,,c2] ,,a1 '[,b,,a3/2] ,d/ [,aa1] | X[,,ca3] ,,,,a2 ,,,a1 |";french5tab
105;;125;scotts tune;;;guitar;;3;"!strumdown![,,a(ef/] [,,,f)1] ,,c/ ,a ,,a | '[,b,,a2] ,a1 | \
!strumdown![,b,cd1] ,d a | !strumdown![dd,,c] ,,a ,,,,a | \
X[,aa2] ,,a1 | X[ab2] ,d1 | [,d,,c1] ,,a ,,,,a |";french5tab
106;;127;courante p;;;guitar;;3;",d/ | !strumdown![,d,,c/] a ,d ,b [,aa] ,b X[,b,,a3/2] ,a/ | \
X[,,ca2] ,,a1 [,d,,c] [a,,,d] X[c,,,a] | \
!strumdown![d,,cc3/2] c/ a ,d X[,c,,a3/2] ,d/ [a,a1] |";french5tab
107;;129;sarabande;;;guitar;;3;"!strumdown![dd,,c1] ',d a | X[,aa3/2] ,b/ [,d,,c1] | [,,ac1] [,bce3/2] ,a/ | \
X[,,ca2] ,,a1 | [,da,c1] !strumdown!X[,eee3/2] ,e/ | \
!strumdown![,,,cc3/2] ,a/ [,ca,a1] | \
[,d,e/] ,,a X[,d,,a3/2] ,c/ |";french5tab
108;;130;gavote;;;guitar;;C;",,c1 | !strumdown![,,bcc3/2] ,d/ a1 [,ab] | !strumdown![,b(cc3] [,,b)1] | \
!strumdown!([,,cc/] ,,b ,,c) ,a X[,a,c3/2] ,,c/ | \
([,,b,a1] ,,c2) a1 | [f,,d3/2] d/ 'f1 [a,,,e] |";french5tab
109;;132;gigue;;;guitar;;3;",,,c/ | ,,c1 !strumdown![,,bcc3/2] ,d/ | !strumdown![,bcc(d/] [,,,,a)3/2] a1 | \
!strumdown![fgh3/2] h/ f1 | !strumdown!X[efe3/2] (c/ e f) | \
a1 ,,,,d [ab] | !strumdown![b(dc3/2] ,,,,d/ [,a)1] |";french5tab
110;;133;gigue;;;guitar;;3;"a1 | !strumdown!,,b1 ,b ,d | !strumdown![,bcc] ,,,,a a | \
([c,,a/] e f1) h | X[efe2] ,,,c1 | (,a/ ,c ',d1) a | \
!strumdown!([adc/] b) (,,,c ,,,a) ,b1 |";french5tab
111;;134;gigue;;;guitar;;3;"!strumdown!([,bcc3/2] ,b/4 ,a) ,,,,a1 | a2 f1 | !strumdown![ffe1] (f/ e) f1 | \
h1 ,,,g ,f | !strumdown!([bdc3/2] b/4 a) ,,,a1 | \
(,,,c1 ,,,a) [,b,,a] |";french5tab
112;;135;menuet;;;guitar;;3;"!strumdown![,bcc3/2] ,d/ a1 | !strumdown![fff1] !strumdown!X[efe2] | \
!strumdown![fffhh1] h i | !strumdown![efe1] f h | \
!strumdown![,,b(c/] ,,,d ,,,c [,,,a)] (,,,,d ,,,,c) | \
',,,,d1 ,,c [,d,d] |";french5tab
113;;136;gigue;;;guitar;;3;"!strumdown![,bcc1] a '[,b,,a] | !strumdown![,db,c1] ,a (,a/4 ,b ,d/) | \
X[,b,c3/2] ,a/ [,,cd1] | X[,a,c1] X,,b ,,,c | !strumdown![,bcc1] a '[,b,,a] | \
!strumdown![bdc1] !strumup![bdc] ,,,a |";french5tab
114;;137;chanson;;;guitar;;C;",,,c1 !strumdown![,bcc] a | (,d/ ,b (,b/4 ,a) ,,,,a/ '[b,,a1] a3/4 ,d/4 | \
!strumdown![,b,cd1] [fff] a/ ,d (,b ,a) | ,b/ ,,,,a [f,,,d1]";french5tab
115;;138;rondau;;;guitar;;3;"a1 ,,,,a a | !strumdown![bdc3] | a1 ,,,,a ,a | !strumdown!X[,,bc3] | \
a1 ,,,,a ,a | X[,b,,a3] | ,a1 X[,a,c3/2] ,,c/ | \
([,,b,a1] ,,c2) |:|";french5tab
116;;139;chanson;;;guitar;;3;"a1 | X,,,a3/2 a/ '[,b,,a1] | ,d1 X[,a,c] [a,,,d] | X[,b,d3/2] (,a/ ,b) ,,c | \
X[,bcc2] (b/ a) | X[,da1] ,d (a/4 b d/) |";french5tab
117;;140;rondau;;;guitar;;C;"a1 | X[,b,c3/2] ,a/ [,,cd1] [,b,c] | ([,b,a/] ,a) (,,c ,,b) [,,c,d1] [,ab,c] | \
!strumdown!([,bcc2] [,ab1]) !strumdown![,,bcc] | \
X[,bc,a3/2] ,a/ [,,cd1] [,b,c] |";french5tab
118;;142;gigue;;;guitar;;3;"a1 | !strumdown![fffhh3/2] h/ f1 X[d,e3/2] b/ a1 | \
!strumdown![bbcd3] X[a,a3/2] b/ [d,,c1] | \
'[,b,d3/2] ,d/ a1 '[b,,a3/2] a/ ,d1 | X[,a,c3] y2 ,a1 |";french5tab
119;;144;Sans titre;;;guitar;;C;",,c/ | !strumdown![,bcc1] ,a/ ,,,,a !strumdown!([,,bc/] ,,c1) ,b/ | \
Xa3/2 ,,c/ ',,e1 ,,,c3/4 f/4 | \
X[da1] ([b,,,d/] a) !strumdown![,bcc1] (a/4 b d/) |";french5tab
120;;146;Sans titre;;;guitar;;3;",a1 | !strumdown!([,bcc1] ,d) a | !strumdown![,bcc2] a1 | \
!strumdown![,,bcc1] ,,,,c ,a | !strumdown![,,bcc2] ,a1 | \
[,aa1] ',b ,d | [,d,e2] ,d1 | ',d1 ,,,,a ,,c |";french5tab
121;;148;gigue;;;guitar;;3;"!strumdown![,bcc2] !strumup![,bcc1] !strumdown![,,bcc3/2] ,d/ '[,b,,a1] | \
X[,a,a2] ,,c1 !strumdown!X[,,bc2] ,,,c1 | \
'[,,c,a2] ,a1 !strumdown!([,bcc3/2] ,d/) a1 | \
(b1 a) f !strumdown!X[efe3/2] (,f/ ,d1) |";french5tab
122;;150;scotts;;;guitar;;C;",,a/ | ,,,,a1 !strumup![ffghh] !strumdown![ffghh] (d/ c) | \
X[ac,,a2] !strumdown![,ccc] | [,aa1] !strumup!d !strumdown!d (c/ a) | \
([,c,,c/] ,d3/2) X[,ca3/2] ,a/ |";french5tab
123;;152;menuet;;;guitar;;3;"!strumdown!X[,ccc2] ,d1 | !strumdown![,ccc2] a1 | ([c,,,a/] a) (,d ,c) ([,c,a] ,d) | \
X[,a,c2] ,a1 | !strumdown![,ccc] !strumup![,ccc] ,d1 | \
!strumdown![,ccc2] a1 |";french5tab
124;;153;Sans titre;;;guitar;;3;",,,,a1 | !strumdown!X[,ccc3/4] ,d/4 a3/4 (c/4 a1) | \
!strumdown![ffghh2] a1 | X[,c,,a3/4] ,d/4 a/ (c/4 a) X,d3/4 ,c/4 | \
X[,a,c2] ,a1 |";french5tab
125;;155;gigue;;;guitar;;3;"!strumdown![bbcd1] ,b b/ ,b | [,d,,b1] ,b/ ,,,,a ,,a ,,,d | \
!strumdown![bbcd1] f/ ,g (i f) | \
!strumdown![dfffd1] (b/ a) (,d ,b) |";french5tab
