PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Taken from Coelho (1995);;;;;;;
1;;1r;[Toccata];;;;;none;"[,daa{a}2] [,daa{a}1] (,,,,,a/ ,,,,,c ,,,,,d) [,daa{a}2] \
{8}1 {9} [acd{10}2] [,da,c] [ad,,a] (,c/ ,a ,c1) ,,b \
[,daa{a}3] (,,b/ ,,a) (,,,c ,,,a) (,b ,a)";italian7tab
2;;1v;Tocatta;;;;;none;"a/ ,d ,,a ,,,a ,,,,a {a} ,,,,a ,,,a ,,a ,d f1 {10} \
(,,b/ ,,b) (,,,c ,,,a) [ad,,a2] {10} (,,,,,c/ ,,,,,d) \
,,,,c1 [,daa2]";italian7tab
3;;2v;Tocata;;;;;none;"{a}1 [,daa2] ,,f1 ,,b ,,,c ,,,,e f c ,,,a ,,,,c d a \
 ,,,,e ,,,,a c ,d ,,,,c ,,,,,d";italian7tab
4;;3v;Corente;;;;;none;",,d/ ,,b1 | [,,aa{a}2] [a,,,d1] | [,d,,c3/2] a/ [,b,,a1] | \
[,aba,d2] {11}1 | [,,f,,d1] [,,d,,c] [,,b,,a] |";italian7tab
5;;4v;Baletto;;;;;none;"[,daa{a}1] ,b ,a ,,,,a | [,aba,d2] {11} | \
[acdca1] ,,,,,d ,,,,,c ,,,,,a | [,daa{a}2] ,,,a |";italian7tab
6;;5v;Alemana;;La Monica;;Conc_4438;none;",,,,a1 ,a ,c | [,dd{a}2] ,,,a1 a | b1 {a} [d,,a] b | \
[ab,,a2] {10}1 ,d |";italian7tab
7;;6v;La sua corente;;;;Conc_4438;none;"[,c,,a2] | [,dd{a}2] [a,,,a1] | [b,,a2] [d,,,,d1] | \
[ab,,a2] {10}1 | ,,,,,b1 ,d ,b |";italian7tab
8;;7v;Tocata di Giacomo;;;;;none;"a/ ,d ,,a ,,,a ,,,,a {a}1 [,daa] (,,,,,a/4 ,,,,,c ,,,,,d/) \
(,,,,,c/4 ,,,,,d) ,,,,a/ ,,,,,d/4 (,,,,a ,,,,c/)";italian7tab
9;;8v;[Sans titre];;;;;none;"[ab,,d1] [ab] [ab,,d] [,aba,d] | [ab,,d1] {8} [ab] a/ b | \
d1 [a,,,d] [b,,a] [,a,a,d] | [ab,,d1] {8} [ab2] |";italian7tab
10;;10v;[Corrente];Alessandro Piccinini;;;ConcR3689;none;"[a,,,d3/2] b/ [d,,c1] | [b,,a2] [a,,,d1] | \
[,aba,d2] ,,,a1 | [,ab2] [,b,,,a1] |";italian7tab
11;;11v;Folia;;;;;none;"a1 ,d | [,cd,a3/2] ,d/ a1 [a,,,a] b ,,,a | \
[,,bcd2] {8} a1 b | [db,,d3/2] b/ d1 [b,,a] [a,,,d] [,d,a] |";italian7tab
12;;13v;Corrente;Alessandro Piccinini;ff. 14v-89r empty;;ConcR3689;none;"c1 | [a,,,d3/2] b/ [d,,c1] | [b,,a2] [a,,,d1] | \
[,aba,d2] ,,,a1 |";italian7tab
13;;89v;Io pur deggio partire;;;;;none;"[bddaa{a}] [,ab,,d{11}] [addca] ,c [cddaa{a}] [cdd] [a,d,e] \
y y y";italian7tab
14;;90v;Fuggi fuggi dolente core;;;;;none;[,,bcd] [,bbc] ,,,,a [,bdc] [aacc] [,bdd] ,,,,d y y y;italian7tab
15;;91v;D'una guancia alma ridente;;See PL-Kj40153 / 12r - ff. 92-93r empty;;;none;[bdda] {a} [bdda] [bdd] [,bbcd] y y y;italian7tab
