PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;13;The Queenes good Night;Thomas Robinson;duet treble;OT;ConcR5;3;d1 a ,d | d1 c/ a ,d1 | a/ ,d/4 ,b ,a ,,d ,,c ,,a ,,c ,,d ,a ,,c |
2;;13;Heere followeth the Ground;Thomas Robinson;duet ground;OT;ConcR5;3;"[,,ba,d1] ,,,,a ,,,,c | [,,bcd3/2] ,,d/ [,abac1] | \
[,bd,a1] [,daa] [,acc] |"
3;;14;Twenty waies vpon the bels;Thomas Robinson;The Bells, duet treble;OT;ConcR266;3;",d1 f d | c2 a1 :||: ,d1 f d | c3/2 a/4 ,d a1 :||: \
h1 f d | c2 a1 :||:"
4;;14;Heere followeth the ground;Thomas Robinson;The Bells, duet ground;OT;;3;[,d,a1] ,,d/ ,,,e [,abc] ,c | [,da,,,d1] ,,,a [,cd,a] H:||:
5;;15;Row well ye Marriners.;Thomas Robinson;;OT;;3;"a/ | ,e1 ,c/ ,e1 [a,,c/] | [ca,b1] ,,,,e/ ,,,b1 [ea,c/] | \
[fca1] [fd/] [ef3/4] c/4 [aac/] | \
,,d3/4 c/4 [,ed/] [a,c3/4] ,,a/4 ,,,c/ |"
6;;16;A Galliard;Thomas Robinson;;OT;;3;"[cdda3/4] d/4 f1 [fd,a3/4] ,f/4 | \
[fh,a1] ,,a3/4 ,,b/4 [,,da3/4] ,,,c/4 | \
[f,,e/] ,,d [da,c] ,c [cd,a] ,a |"
7;;17;A Plaine song for two Lutes;Thomas Robinson;Plainsong, first part of duet;OT;;C;",,,,,d/ ,a [,,d,a] ,,b | [,,a,c1] [,,,c,a/4] ,,a ,,b ,,d | \
[,a,,,d/] ,a ,,,,,c ,,d | [,ac,,a3/2] ,a/ :||: \
a1 ,c/ ,a |"
8;;18;A Plaine song for two Lutes;Thomas Robinson;Plainsong, second part of duet;OT;;C;"z/ ,a/ a1 | ,e/ ,a d1 | c/ a1 ,e/ | a1 ,,,,,d/ ,a | \
[,,d,a/] ,,b [,,a,c1] |"
9;;19;Griffe his delight;Thomas Robinson;Griffe's Delight;OT;;3;"d/ | [c,,a/] ,d [,a,f] | [,,de/] ,,,,f [,d,,c] | \
[,b,,a/] ,,d [,,a] | [,,b,c/] ,,,,,d [,,d,,c] | \
[,ab,,d/] ,,,,,a [,bd,a] | [,daa/] ,a [,,bc] |"
10;;20;Passemezo galyard;Thomas Robinson;duet treble;OT;;3;a/ c | d1 a/ c d f | d/ a f d c a | c1 ,d/ a c d |
