Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;[Parthia à Mandora, Violine und Bass];;;;;;;
1;;1r;Entree;;;Mandora;;2/4;",,c/ | [,d,a/] ,,,c ,,,e ,,,a/4 c | [a,,,a/] ,,c ,,c [f,,e] | \
[d,,c/] [c,,a] [a,a] ([,d,,a/4] ,c) | [,d,a3/2] [f,,e/] |";french5tab
2;;1r;Menuet;;;Mandora;;3/4;"[,d,a1] c [f,,e] | [d,,c/] c ([d,,,,a] a) [c,,a1] | \
[f,,e1] (d/ c) [a,a] ,d | ([,d,,a/] ,c) ,d a [,,c,a1] |";french5tab
3;;1v;Scherzo;;;Mandora;;2/4;",,c/ | [,d,a/] c [a,a] ,d | [,c,,a/] [,a,,,d] [,,c,,c] [,,a,,a] | \
,,,e/4 ,d ,,a a ,,,,a/ ,c | [,d,a3/2] ,d/ | \
[c,,a/] [f,,e] [d,,c] [c,,a] |";french5tab
4;;1v;Siciliana Andante;;;Mandora;;6/8;",,c/ | [,d,a3/4] ,c/4 ,d/ [f,,e1] [,,c,,c/] | [,a,,,d3/4] ,b/4 [,a,,,d/] [,,c,,c1] [d,,c/] | \
([c,,a3/4] a/4) [,d,e/] [a,a3/4] h/4 [,c,,a/] |";french5tab
5;;2r;Menuet;;;Mandora;;3/4;"[,d,a2] [a,,,a1] | [c,,a1] ,d [,,c,,c] | ([,,c,,a1] ,,a) ([a,,,a/4] c) d/ | \
[c,,a1] ,d [,,c,,c] | ([,,c,,a1] ,,a) ([a,,,a/4] c) d/ |";french5tab
6;;2v;Quigue;;;Mandora;;6/8;"[,d,a/] [,d,a] [,d,a] ([c,,,a/4] a) (,d ,c) [,d,a/] | \
[f,,e/] ([d,a/4] c) a ,d ([,c,,a/] ,a) ,,c | \
[,a,,,d/] [,a,,,d] [,a,,,d]";french5tab
