PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;G dur;2r;[Sarabande Madame Françoise];J. Héart;;2a;Conc_284;3;"{a}1 [,,da2] | [,,da,c3] | X[,,ba,d1] ,,d [,,a{a}] | \
[,,,c{,,,a}3/2] ,,a ,,,a1 |:| {a}1 [,,aa2] | \
X[,,,c{,a}3/2] ,,a/ ,,b1 | {,,a}3/2 {,a}/ [{,,a{a}1] | \1
X[,,,c{,,,a}3/2] ,,,,a/ ,,,a1 ||"
2;D dur;2v;[Sarabande];;;2a;;3;",,d3/2 ,c/ a1 | ,,,e1 ,,c ,a | X,c1 ,,,,,a/ d b d | \
X[a,,,a3/2] ,c/4 a ,a1 | [dccc1] [dcc] {,,,a} | \
{,,a}3/2 {,a}/ {a}1 |"
3;D dur;3r;[Rocantins];R. Ballard;;2a;Conc_4453;C;"a/ b | [d,,,a1] [d,d] [d,c,,a] Xb | [aad,a1] ,,a/ ,,c ,d1 b/ d | \
[faa{a}1] ,,,a/ [faa] ,,,,,a ,,,,,c a ,a |"
4;G dur;3v;[Courante, Privé de deux beaux yeux];;RISM B/I 626.11 / 27v;2a;Conc_1052;3;"a1 | [aadca3] | [,c,,,a1] X,e ,c | ,a1 [,,a{,,,a}] ,,,,a | \
[,adc3/2] ,a/ ,c a | b1 {a}/ d Xb a | \
[b,,a1] X[a,,,a3/2] ,c/4 a |"
5;D dur;4r;[Chanson];;last two systems on bottom of f. 2r;2a;;C;"[,adc{,,,a}1] ,,,,a [,adc2] | [,c,,,a1] X[a,,,a3/2] ,c/4 a ,a1 | \
[baa{a}1] [d{,a}] [f{,,a}] d/ ,,e |"
6;D dur;4v;sarabande / god;;;2a;Conc_837;3;"[da{,,,a}1] [da] [da] | X[a,,,a3/2] ,c/4 a ,a1 | \
[faa{a}1] [faaa] [faa] | X[d,,,,a3/2] ,f/ a1 | \
[,aaa,c1] [,aaa] {,,a} | X[,ca3/2] ,a/ [,,c,,a1] |"
7;D dur;5v;princes Maske;;;2a;;C;"[aadca1] [aadc] [aadc] | [aadc1] d2 | Xa1 {,,,a} ,,,,a | \
[aadc2] ,a1 | [aadca1] [aadc] [aadc] | [aadc1] c {,,a} | \
d1 ,,,,,a ,,,c | [dcc2] ||"
8;G dur;6r;Remi;A. Boesset;RISM B/I 626.11 / 36v;2a;;C;",,,a1 | [,,,af3/2] ,a/ X[,aaa{a}3/2] ,c/ | [,cba,d1] ,,,,,a X,a ,,b | \
X[,,a{,,a}3/2] ,,d/ [,,d,,c] ,a [,c,,,a] a | \
X[baaa1] [,,a{a}/] ,,b [,,d{,a}] c X[,,c{,,a}] ,a |"
9;G dur;6v;[Sarabande];;;2a;Conc_5363;3;"[faa{a}1] [faaa] [faaa] | [faa{a}3/2] ,d/ X[b,,a] a | \
,c1 ,,,,,c/ ,,,a ,a ,,,,d | X[a,,,a1] {,,,a}/ ,c ,a ,,,,,d |"
10;G dur;7r;[Sarabande];Gautier;;2a;Conc_272;3;"[baaa{a}1] [baaa] [baa] | X[baa{a}3/2] a/ ,c1 | \
[,aaa,c1] [,aaa] [,c,,,d] | [,a{a}3/2] ,,b/4 ,a ,,a1 | \
[,,b{,a}1] ,,,c ,,d | [,,a{,,a}1] d [b{,a}] |"
