PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Cantiones Hasleri 4. 5. 6. & 8. Vocum;;;;;;;
1;;1r;Nun fanget an 4. Vocum;;;OT;ConcR2215;C;",,d1 [,,d,a/] ,a [,b,,a] [d,,c] [a,,,e] [,,aa] | \
[a,bc/4] a [,bd3/2] [a,cc/] ,,d [,adc] ,,c | \
[,,d,a/8] ,a ,b ,d [abd,a/] [aabc3/4] [abb,d/4]";germantab
2;;1v;An einem Abend spät 4 Voc. 5. transp.;;;OT;ConcR2246;C;",,d2 a3/2 c/ | d1 ,,,c [c,d] ,a | [ab1] f [fa] e | \
[f,d3/2] d/ c/ ,d | [ad1] ,c ,d f/ ,,g |";germantab
3;;2r;3. Jungfrauw dein schoen gestalt 4 Voc. (…?...);;;OT;ConcR1012;C;"[aabc1] |: [aabc1] [,ea,c] [aabc] [cdda] | [ddf,,d3/2] d/ [abb,d] d [cdda] f | \
[ddf,,d1] d [abb,d/] ,d/4 a [cdda/] a/4 c |";germantab
4;;2r;4. Feins lieb du hast mich gefangen 4. V. 5. trans.;;;OT;ConcR33;C;"[acd,a1] | [cdd{a}1] [aab,,a] [,dff,d] [,cdca] | \
[,acc,a1] ,,c/ ,,d [,acc,a1] [,cdca] | [,,da1] [,,de] [,acc] [,acc] | \
[,cdca2] y1 [acd,a1] | [cdda1] [aab,,a] [,dff,d] [,cdca] |";germantab
5;;2v;V. Das hertz thuet mir aufspringen;;;OT;ConcR1516;3;"[,cdca1] |: [,cdca1] ,d/ ,c [,ac,,e1] | [,cdca/] ,d a ,c [,e,,,c1] | \
[aac,,a3/2] ,,d/ ,,c ,,a | [aac,,a1] ,,,,,c/ ,,,,,d [,cdca1] |";germantab
6a;;2v;VI. O auffenthalt meines lebens Voc 5 tr;;;OT;ConcR2222;C;"[cdef2] [da,c2] | y1 [c,a1] [acd] [,df] | [,cee2] [,cee1] [,df] | \
[acd1] [c,a] [,dff] [aa,c] | [,cee2] [,ef,c] | \
[aab,,a3] [,dda{a}1] | [,cdca1] [,aaac] [,,eeec2] |";germantab
6b;;3r;VI. O auffenthalt meines lebens Alio modo;;;OT;ConcR2222;C;"[ca/] d f c [d,,c] ,,,a ,,,c ,,a | ,,,c1 [c,a/] ,,b [acd] c [,df1] | \
[,cee/] ,,,c ,,a ,,b [,cee1] [,df] |";germantab
7a;;3r;VII. Ich brin 4 Voc;;;OT;ConcR1005;C;",,,c1 [,ab] [,abc] ,,,,,a | ,,,,,a1 [,abc] [,abc] [,abc,a] | \
[,abc,a1] ,,,c/ ,,a [,abc1] [,aaa] | \
[abb,d1] ,,d/ ,,b [,a,c1] [a,b] |";germantab
7b;;3v;VII. Ich brin 4 Voc alio modo;;;OT;ConcR1005;C;",,,c1 [,ab] [,abc] ,,,,,a | ,,,,,a1 [,abc] [,abc] [,abc,a] | \
[,abc,a1] ,,,c/ ,,a [,abc1] [,aaa] | \
[abb,d/] ,,d ,,b1 [,a,c] [a,b] |";germantab
8;;3v;Mein hertz das springet;;;OT;;C;"[acd,a/] [,cdca1] [,dba,d] | [abb,d1] [,dba,d/] [da,c,a] [ccd,,c] [aab,,d] [acd,a] [,ea,c] | \
[aac,,a1] y/ [acd,a] [,cdca1] [,dba,d] | \
[abb,d1] [,dba,d/] [da,c,a] [ccd,,c] [aab,,d] [acd,a] [,ea,c] |";germantab
9;;4r;VIII. Brin und zurn;;;OT;ConcR2225;C;",,,c/ ,,,a ,,,c ,,a [,acc,a1] ,,,c | ,,,c1 [,acc,a] [,cdca] [,cdca/] [,dff,d] | \
[a,bcd1] ,,a/ ,,b ,,,c1 [abb,d] | [,efec2] ,,,,c1 [ca,b] |";germantab
10;;4r;Ach schätzlein;;;OT;;C;"[,acc,a1] y/ [,acc,a] [,bdca1] [,acc,a] | \
y/ [,acc,a] [,cdca1] [,dda{a}/] [,acc,a] [,aabc1] | \
[,acc,a1] y/ [,acc,a] [,dda{a}1] [,acc,a/] [aac,,a] | \
[,abc,a2] [,aabc1] y1 :||:";germantab
11;;4r;Ach wehe dem jungen herzen mein;;;OT;;C;"[acd,a1] [bdda] [aacc/] [dbb,d1] [bdda/] | \
[aacc1] [,ddd] [aacc] y/ [aacc] | [dbb,d1] [ffg,,f] [hgf,,a] y/ [acd,a] | \
[bdd{a}1] [aac,,a] [acd,a] y1 :||:";germantab
12;;4v;IX. Zu dir schrei ich umb hulff;;;OT;ConcR2216;C;"[abd1] [abd/] [d,bc] [b,dd1] [,dff] | [abb,d1] d [abd,a] [,,,ca/] [,,bc] | \
[,,dd,b1] [ddf,,d] [abb,d2] | \
[dfg,d1] [dfg,d/] [dfg,d] [fbd,,b1] [ddf,,d] |";germantab
13;;4v;Ich frew mich dein von herzen;;;OT;;C;"[aabc2] [dfg,d1] [bdda/] ,b | [aacc1] [,dda] [aacc2] | \
[acd,a1] [cdda] [dfg,d3/2] [cdda/] | [aacc1] [,ddd] [aacc2] | \
[acd,a1] [cdd{a}2] [ddf,,d1] | \
[acd,a1] [bdd{a}/] ,b [aac,,a2] |";germantab
14;;4v;Jungfraw mir ist vor kommen;;;OT;;C;",,d/ ,a ,b ,d a2 | [,c,,a1] ,,,c [,,dc] ,a/ ,b | \
[,adc,a1] ,,c [,cdca2] | [,ddef1] [abd,a] [,aa,c/] ,c ,e ,,d |";germantab
15;;5r;X. Kein grosser freude mag sein;;;OT;ConcR2218;C;"[acd,a/] c d a [bd,a3/2] [ab,c/] | [,dff3/2] [,bd/] [,abc3/2] [abb,d/] | \
[,bdd1] [,dda] [,acc/] ,d ,c ,a | \
[,cd,a2] [,,,ca/] ,,a ,,b ,,,c |";germantab
16;;5v;Philippi Pauan;;ff. 6r - 6v empty;OT;ConcR2203;C;"[aacc3/2] ,d/ [aacc] c/4 d [cdda1] | [,cdca/] a [acc,e1] [cff,c] ,e | \
[aacc1] [aacc2] [caaa1] | [aa,,e1] ,,e [cef,c3/2] f/ |";germantab
17a;;7r;Der almoier Tantz;;;OT;;C;"[,dda/] ,c ,d a [,dda1] [aabc] | [bbdd2] [aabc] | \
[,dda/] ,c ,d a [,dda1] ,b/ ,a | [abd,a2] [abd1] ,,,,a |";germantab
17b;;7v;[Sprung];;;OT;;3;"[,dda/] ,c ,d a ,d a | [bdda1] d/ b [aabc1] | \
[,dda/] b a ,d ,b ,a | [abd,a1] [abd] ,,,,a |";germantab
18;;8r;Galliarda;;;OT;;3;"[aacc1] | [aacc3/2] e/ [aacc1] | [,,aa1] [a,dca] [,dcac] | \
[acd,a1] ,,,c/ ,d ,c ,d | [acd,a1] ,,,c [cdda] | \
[cdda1] ,d/ a [cdda1] |";germantab
19;;8r;Galliarda;;;OT;;3;"[acd,a1] [cdda] [ea,c] | [fcd,a3/2] e/4 c a ,d ,c ,a | \
[acd,a1] [cdda] [ea,c] | [fc,ca2] y1 | [acd,a1] [cdda] [ea,c] |";germantab
20;;8v;Allein nach dir Herr;;;OT;ConcR195;C;"[,ddef2] [,dff,d1] [,ddef] | [,cdca1] [,daa] y/ [cdda] [cdda] [cdda] | \
[acd,a1] [cdda] [,dff,d3/2] [,dff,d/] | [,dff,d1] [,dff,d] [,cdca2] | \
[,aabc2] [,efec3/2] [,efec/] |";germantab
