PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Faszikel 1a;Fascicle 1a;Guittare Premiere 6 Suittes p. Diessel;;;;;
1a;C dur;1a-3;1. Allemanda;Nathaniel Diessel;;Guitar;;C;"[,ba,d1] z/4 ,,a ,,c ,a [,b,,a] ,a ,b ,d [a,a] ,d a b | \
[db,c1] d [b,,a/4] d b d [a,,,d] b a ,d [,bac1] a |";french5tab
2a;C dur;1a-4;Courante;Nathaniel Diessel;;Guitar;;3/4;"[,ba,d1] a/ ,d ,b1 | [d,a1] f/ d b1 | [ab,,d1] b/ a [,d,d] ,b | \
'[,aa1] ,,c/ ,a ,,a1 |";french5tab
3a;C dur;1a-4;Sarabanda Adagio;Nathaniel Diessel;;Guitar;;3/4;"[,b,,a/] ,d a b a ,d | [,b,,a/] ,d a ba ,d | \
V[,bc,a1] [,a,c/] ,b ,d ,a | V[,b,,a1] ,,c Vb |";french5tab
4a;C dur;1a-5;Bouree;Nathaniel Diessel;;Guitar;;2/4;",,a/ | [,ba,d1] [,,aac] | [,,,cd/] (,,,a/4 ,,,c) ,,,,d/ a | \
[b,,a/] a [,d,d] ,b | '[,aa] ,,c/4 ,a ,,a/ [,da,c] | \
[a,,,d/] d ,b a |";french5tab
5a;C dur;1a-6;Menuet;Nathaniel Diessel;;Guitar;;3/4;"[a,,,d/] (b d1) '[,aa] | [,bac1] ,,,a [a,,,d] | [,d,a1] b/ a ,d ,b | \
'[,aa1] ,,c/ ,a ,,a1 | [,,cd1] ,b ,b |";french5tab
6a;C dur;1a-6;March;Nathaniel Diessel;;Guitar;;C;"(,b/ ,a) | [,ba,d1] ,,a [,,ac/] ,b ,a ,b | [,da/] ,b ,a ,,c ,,a1 [,da,c] | \
[a,,,d1] ,d/ a [b,,a1] [a,,,d] |";french5tab
7a;C dur;1a-7;Polonese;Nathaniel Diessel;;Guitar;;3/4;"[,ba,d/] (b/4 a) ,b [,da,c1] | [ab,,d/] ,d/4 ,b ,a/ ,,c ,,a ,,,d | \
,,,c/ d b ,,,a ,,,,d a |";french5tab
8a;D dur;1a-8;2. Allemanda;Nathaniel Diessel;;Guitar;;C;",d/ | '[,c,,a/] ,,c ,,c/4 ,c ,d a [,,ca/] (,a/4 ,c) ,d/ (a/4 c) | \
[d,,c/] a [a,a] ,d [,c,,a] [,d,a] z/ c |";french5tab
9a;D dur;1a-9;Courante;Nathaniel Diessel;;Guitar;;3/4;",c/ | [,d,a/] ,c ,d ,,c ,a ,d | [,,ac2] ,,,e1 | \
[,d,a/] ,c ,d ,,c ,a ,d | [,,ac2] ,,,e1 | \
[,,,ca1] ,,c/ ,a ,c1 |";french5tab
