PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;4r;Pavana genant / La Barroncina.;;;OT;ConcR1547;C|;"[,ab/] ,b | [,db,cd2] | [,db,cd/] ,a ,b ,d | [abb,d3/2] ,d/ | \
[,bdd,b1] [,ab,,d] | ,,,a/ [,dd] [,,bc] [,,b,d] | \
,,,a/ [,,bc] ,,,a [,dd] |";germantab
2;;5v;"Der erst Sprynngerdanntz 
Saltarello Primo";;;OT;ConcR1548;3/4;"[,ab,,d/] ,b | [,ab,,d1] ,,,a ,,,,,d | [,db,,d1] ,,,a/ ,a ,b ,d | \
[ab,,d1] ,,b [,d,,c] | [,bd,,b1] ,,,d [,ab,,d] | \
,,,a/ [,dd] [,,bc] |";germantab
2a;;6v;uff ein annder ardt;;;OT;;3/4;"[,db,,d1] ,,,a ,,,,,d | [da,a,d1] ,,,,,d/ c a ,d | [ab,,d/] ,d a c d c | \
[abb,d/] c a ,d ,b ,a |";germantab
3;;7r;Der ander Sprynngerdanntz [Della Duchesa];;;OT;ConcR1831;3/4;"[,db,,d1] [,db,,d] [ab,,d] | [,db,,d1] ,b [,ab,,d] | \
[,db,,d1] [,b,,a] [,,d,,c] | [aa,,,a1] ,,,c ,,,,,a | \
[ab,,d1] ,,,,d/ d c a | [da,,,d1] ,,,a/ ,b [,ab,,d1] |";germantab
3a;;7v;Le riprese;;;OT;;3/4;"[da,,,d/] c d a c d | [c,,a1] ,d ,,d | [cd,a/] a c d f c | \
[da,,,d1] ,,,a ,,,,,d | [ab,,d1] [ab] [ab,,d] |";germantab
3b;;8r;annderst;;;OT;;3/4;"[,dba,d1] [,dba,d] [abb,d] | [,db,cd/] ,b ,a ,,d [,ab,,d1] | \
,,,a/ ,d [,b,ca] ,a ,,d ,d | [aa,c,a/] ,b ,a ,,d [,,cc,a1] |";germantab
4;;10r;Der dritt Sprynngerdanntz genant Barbarina;;;OT;ConcR1735;3/4;"a/ c [da,,,d1] c/ a | [,db,,d1] ,,,a/ ,a ,b ,d | [ab,,d1] [,d,,c] [,b,,a] | \
[,ab,,d3/2] ,,d/ ,,b1 | a/ c [da,,,d1] c/ a |";germantab
5;;10v;Pauana genannt Moniardina .P.P.B.;;;OT;ConcR1730;C|;"[,bb,d/] ,d | [abb,d3/2] ,d/ | [,bbcd3/4] ,d/4 [abb,d1] | \
[,db,cd/] ,,,a/4 a ,d ,b ,a ,,d | [,ab,,d/] ,,,a/4 ,,d ,a ,,b ,,d ,a |";germantab
6;;11v;Der erst Sprynngerdanntz;;Für den anndern unnd drittenn Sprynngerdanntz mag man namen die  … so fornen stand  nachst nach der Pavana genannt der Barroncina;OT;;3/4;"[,bb,d/] ,d | [abb,d3/2] ,d/ a1 | [,bb,d1] ,,,c [abb,d] | \
[,db,,d1] ,,,a/ ,b ,a ,,d | [,ab,,d1] ,,,a/ ,,b ,,d ,a | \
[,bdd1] ,,,,,b [,ab,,d] |";germantab
7;;12v;Pavana genant La Rinoldina.;;;OT;ConcR1732;C|;"[aa,c,a1] | [da,c,a3/2] [da,c,a/] | [acd,a1] [acd,a] | ,,,a/ [cd] ,,d ,,,a | \
[cdda1] [fd,a] | [ha,f1] [f,,e] | [d,,c/] [c,,a] [a,,,e] ,,e | \
,,,,c/ ,e ,,a ,,,,c |";germantab
