PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;C dur;1r;[end of piece];;;;;none;", [,c,,,d1] [,,dc{,,a}] (,,b | \
[,,a{,a}/]) ,a [,,a{,a}1] [,,c{a}] | \
,c/ [,,c{a}1] [,,d,,a] a/ | \
[,,d,,a1] [,a,,,c/] c [,a{a}1] | \
[,c,,,d1] a/ (,c [,a{,a}]) ,,d | "
2;C dur;1v;Marche My Mother Jones's favorite Tune;;;;;3;"c/ (,d | \
[,c{4}/]) [,a{,a}] ,,d [,a{a}] ',,c ,,a/4 V,,c | \
V[,,d{4}1] {,,,a} {,,a} | \
[cc{4}1] [ed{,a}] [cc{,,a}] | \
[ed{,a}1] [aa{,,,a}] [cc{4}/] [aa] | "
3;C dur;2v;Marche;;;;;C;"c3/4 ,d/4 | \
[,'c{4}1] ,a/ ,,d ([,c{a}] ,a) (,,d ,,c) | \
[,,d{4}1] {,,,a} {,,a} [c{4}] | \
V[e{,a}1] [c{,,a}] [e{,a}] [a{,,,a}] | \
[c{,,a}1] [a{,,,a}] [c{,,a}] [,c{4}] | "
4;F dur;3v;Prelude;;;;;none;"c/ ,d e ,a ,c c ,,d1 ,a/ a (,,b ,,d) ,c ,,,,,a1 ,,,,,b/ ,a \
,,,,,a {a} ,,b {,a}1 {,,a} ,,,c/ {,,,a}1 {4}"
5;F dur;4r;un autre Prelude;;Partie de F ut fa;;;none;"c/ [e{,a}1] ,a (e/ [c{,,a}1]) ,,d (c/ [a{,,,a}1]) ,,b \
(,d/ [,c{4}1]) ,,a (,b/ [,a{d}1]) ,,,c ,a/ [,,'d,,a1] \
,,,a ,a/ [,,'b{a}1] ,,,,c"
6;F dur;4v;Courante;;;;;3;",c/4 ,d3/4 c/ | \
V[ed{,a}3/2] e/ ,,,,,a ,,d | \
,,,,,b/ ,a {a} ,,b {4} ,,d | \
[,,'a{,a}1] ,,,a {,,a} | \
{,,,a}/ a ,,a a ,,c a | "
7;F dur;5v;Gavotte;;;;;C;"[ad,a1] ,,,,c ',,,,a ,,,,,d | \
[aa,,,'c1] {a}/ ,d [,'c,,,d1] ,,,,,b | \
[a,d,,a1] {a}/ ,c [aVdd,,a1] ,,,,,b | \
[a,d,,d1] ,c/ ,d [ad{,a}2] ::"
8;F dur;6r;Sarabande;;;;;3;",c/ | \
[aVd{,a}1] [,,da,a3/2] [e,d/] | \
[,ad,,b1] [,,'b,c{a}3/2] {,a}/ | \
{,,a}/ ,,,c ,,d ,,,c ,,a ,,b | \
[,,'a{,a}1] ,,,a3/2 c/ | \
V[ed{,a}1] [ea,,,d3/2] c/ | "
9;F dur;6v;Bouree;;;;;C;"[ad{,a}3/4] (c/4 | \
a1) [,,d,,a] [,a,,,b] [,,b{a}] | \
[,,d{,a}1] ',,a (,,,c/ ,,,a) [,,a{,a}] ,,b | \
[,,,c{,,a}1] [,,d{,,,a}/] ,a [,,'c{a}3/2] ,,d/ | "
10;F dur;6v;[Prelude];;;;;none;"[,,a,d{,a}1] [,,a,d{,a}] [,,a,d{,a}] V[,,bc{,a}] [,,bc{,a}] \
[,,bc{,a}] [,,bc{,,a}] [,,bc{,,a}] [,,bc{,,a}] ,,,,c/ \
[,,a,Vd{,a}1] [,,a,d{,a}] [aa,,,b] {4}/ ,,,,d ,,,c ,,b \
,,,,c1 [,,a,Vd{,a}2]"
