PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;4;Balletto;;;OT;ConcR3744;;",,d/ | [cd,a1] [ac,,a] [cd,a] [d,,c] | \
[fda1] ,,,a/ d c1 [fd,a] | [ha,f1] [fd,a] [fdd] ,,,,a/ d | \
[cd,a2] {d} || [cd,a/] ,,d [,a,,a] ,c";italian7tab
2;;5;Volta;;;OT;ConcR3745;;"[cd,a2] ,,d [aa,,a] | [cd,a2] ,,d [d,bc] | \
[fda2] ,,,a1 d c a | [,da2] ,,,a f | \
[cd,f2] ,,,a f | [fcd2] ,,,,a1 ,,d ,a ,c |";italian7tab
3;;6;Corrente;;;OT;ConcR3746;;"[f,aa3/2] d/ c1 | [a,d,a3/2] ,d/ [,cd1] | \
[,d,a3/2] ,,,c/ ,,a1 | ,,,a3/2 d/ f1 | \
[h,,f3/2] ,,d/ ,a1 | [acd3/2] ,d/ [a,,,a1] | \
[cd,a2] {d}1 |";italian7tab
4;;7;Gagliarda;;;OT;ConcR3747;;"[cd,a2] {d}1 a ,d2 | [ac,,a2] [cd,a] [d,,c] | \
[fda2] ,,,a1 d c a | [cd,a1] d f c d f | \
[ha,f1] ,,d ,a ,,b ,a ,c |";italian7tab
5;;9;Canzone franzese;;;OT;ConcR3748;;",,,a1 ,,,,a ,,,a ,,,c | [,d,e1] ,,d ,d [a,,f] | \
[c,d1] ,,,a [,da] [,,bc] | [f,aa1] ,d [c,d] [d,b] | \
[f,aa1] c [,,,a,h] h |";italian7tab
6;;13;Balletto sopra l'istesso sogetto;;;TH;ConcR3744;;",d1 a | [cdd{a}1] [cdd,a] [cdda] [dc,c] | \
[cdda1] {a} [cdd] [cdda] | [ddf,,d1] [cdd{a}] [add,a] [acd,{10}] | \
[,dda{a}1] ,,,,a ,,,a || ,d/ a |";italian7tab
7;;14;Volta;;;TH;ConcR3745;;"[c,d{a}2] ,d [ac,,a] | [cd,a2] {a} [a,b,,a] | \
[,,da,c1] ,,,,,a ,,,,,c ,,,,,d [,c,,a2] | \
[,da,c2] ,,b [,cd,a] | [d,f,,d1] ,,,,,c ,,,,,d ,,,,a [,dc,c2] |";italian7tab
8;;16;Corrente;;;TH;ConcR3746;;"[cdd{a}3/2] ,,,,,a/ [,dd,,c1] | [acd,a3/2] ,d/ [,c,c1] | \
[,dda{a}3/2] a/ [c,,,a1] | [,d,a3/2] ,,,,,a/ ,,,,,c1 | \
[,aba,d3/2] ,,,,a/ [,dc,c1] | [a,d,a3/2] ,d/ [,c,c1] | \
[,d,a2] {a}1 |";italian7tab
9;;17;Gagliarda;;;TH;ConcR3747;;"[cdd{a}2] ,,,,a1 d [c,,a] a | ,d2 [add,a] [acd{10}] | \
[,dda{a}2] ,,,,a1 ,,b ,,a ,,,c | [,,ba2] [,,baa] [,,aa{a}] | \
[,,ba{11}3] ,,,,,c1 ,,,,,d ,,,,,c |";italian7tab
10;;19;Ricercata sopra la canzone;;;TH;ConcR3748;;"[,daa{a}4] | [cdda2] [,daac1] ,,b | [cdda2] {a}1 [aab,,a/] ,c | \
[cdd{a}1] ,,b (,,d/ ,,b ,,a ,,,c) ,,a ,,,,a ,,,,c ,,,,e | \
[c,da1] [a,,,a] [,d,a] ,,,c/ ,,a |";italian7tab
11;;22;Balletto;;;Guitar;ConcR3744;;"[,b,a/] ,,a [,a,c] ,,a [a,,a] ,b [aa,c] b | \
[df,a/] f d [bd] [abaa] [b,c] [d,e] [a,a] | \
[bbca3/4] d/4 b/ [a,,a] [,da] [,bc] [,bac] ,a |";italian4tab
12;;23;Volta;;;Guitar;ConcR3745;;"[d,,a1] ,b ,,a d ,a b | [a,,a1] ,b ,,,a a ,,,c b | \
[df,g1] ,g ,f g ,,,f f | [df,a1] f g ,g ,f d |";italian4tab
13;;26;Corrente;;;Guitar;ConcR3746;;"[a,,a3/2] ,d/ [,b,a1] | [,,ac3/2] ,b/ [,a,c1] | \
[,b,a3/2] ,d/ [a,a1] | [a,,a3/2] b/ [d,a1] | \
[bbc3/2] d/ [f,,f1] | [daac3/2] f/ [h,a1] | \
[ifaa3/2] ,f/ ,,a1 |";italian4tab
14;;28;Gagliarda;;;Guitar;ConcR3747;;"[ab,a3] ,d1 a b | [da,c1] ,,a [,,ca] ,a ,b ,d | \
[df,a3] f1 d b | [ab,a1] ,a ,b ,,a ,,c ,a |";italian4tab
15;;30;Ricercata sopra la Canzone;;;Guitar;ConcR3748;;"[d,,a/] b [a,a] ,d [a,,a] ,b [a,a] b | \
[df,a/] ,d ,b ,a ,b ,,c ,b ,d | \
[dff/] ,,e ,,c ,,a ,,c ,b ,,c ,a |";italian4tab
