PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;2v;Sejour de la divinité;;;OT;;C;"[,bdc{,,a}2] [,bdca4] [,a,c,e2] [,bdca1] ,,,,,d [,,d,,b] [,,b,,a] [bdd{a}3] [abd,a1] [abd{,,a}4] | \
[aabcca4] ,,,c1 ,,,,,a2 [aabc3] ,,,c1 [,,dcd2] [,,dbc] \
[,,bc] [,aacc1] ,,,b [aaccca4] |"
2;;3v;Toujours l'heur & la gloire soit à vostre costé;;;OT;;C;"[bdda1] [bdd{a}2] [dde,,d] [,bd,,b1] ,,,d b [d,,c] [bd,a1] \
[a,,,d/] [,d,,c] [,b,,a1] [,d,,,d/] ,,,,,b [aac,,a1] \
,,,,a [,cdc{,,a}2] :||:"
3;;4v;Ce penser qui sans fin tirannise ma vie;;;OT;;C;"[abdca4] [aacc2] [abd4] [aacc2] [abd,a] [bdda4] [dbb,d] \
[bbdd2] [,,d,,b1] ,a [,bb,,a] ,,d ,a ,,b [a,d{,a}2] \
[,dd{a}4] [,accca] |"
4;;5v;Ces Nimphes hostesse des bois;;;OT;;C;"[ddff1] [ddf,,d2] [cdda] [,db,c1] [abb,d/] ,,,a [aabc1] \
[cdda] {a}/ ,b [ddf,,d2] | [,bdd3/2] ,d/ [,bdd,b1] [bbd2] ,,,d1 \
[,dff3/2] ,,,d/ [dc,c1] [cdda] {a} |"
5;;6v;Pvis que l'amour peut bien exercer sa puissance;;;OT;;C;"[,dff3/2] ,,,e/ [aabc1] [cdda] [,dff2] [,dde] [,dff1] [abb,d] \
[,dba,d2] [cdda3/2] ,,,,d/ [,db,c1] [,bdca] [,bd] [,dff,d] | \
[,dda,c3/2] ,,,,,d/ [,cdca1] [,dda2]"
6;;7v;Ce que j'avois prédit n'est que trop veritable;;;OT;;C;"[abdca2] [abdca1] [aacc] [bdda/] ,,,c [,bdd1] [aacc] [acdca2] \
[abd,a1] [aabc] [,db,c] [abbcd3/2] ,,,,c/ [abd,a1] \
[ddf,,d2] [abbcd] |"
7;;8v;Combien que ta fiere beauté;;;OT;;C;"[abd2] [aabc1] [aabc] [cdda2] [ddff] [fd,e/] ,,,f [abd1] [aacc] ,,,,,a | \
[abd,a1] [,db,c/] ,,,,d [,daa1] [,aba,d2] [,bbcd3/2] ,,,,c/ \
[,bdca2] [,abc,a1]"
8;;9v;Vn jour que ma cruelle fuyoit devant;;;OT;;C;"[abd2] [bbdd] [db,c1] [,bdd] [b,,a] ,d [a,b,d2] [bbd,,b] | \
[db,c,a1] [bbd,,b3/2] ,,,,,a/ [bdd,,,a] ,a [abb{,a}1] \
[bdd{a}2] [acdca1] {,,a} :||:"
9;;10v;Amour dont je reçoy une guerre eternelle;;;OT;;C;"[da,c1] [dbb,d] [,db,c] [,bbc] ,a/ ,,,a [a,d,d1] [,dff,d] \
[abb,d3/2] ,,,,a/ [aabc1] [abdca2] [,db,c/] ,,,,d \
[,dba1] [,,a{a}/] ,b [,aba,d2] |"
10;;11v;Qve douc' est la violence des beaux yeux;;;OT;;C;"[abdca3/2] ,,,,a/ [aac(c] [,,,a)] [a,d,e3/2] ,,,a/ \
[aab(c] [,,,a)] (,,,,d ,,,,c) [abdca2] [aaccca] | \
[aabc1] [a,d,d] ,,,c/ ,,a [,db,c1] ,,a"
11;;12v;En fin nulle douleur ou feinte ou veritable;;;OT;;C;"[aabc1] [abb,d] [,db,c/] ,,a [,bd,a1] {,,a} [,dda{a}/] ,b \
[,aba,d2] [,,da,c1] [,dba,d] [,daa{a}] [,dda3/2] ,,,,d/ \
[,db,c1] [a,b,d] [,daa] [,aba,d2] |"
12;;13v;Vous en allez vous mon souci?;;;OT;;C;",d1 ,b ,a d [cdda] ,,,,d [,dbac] ,,,c [,ba,a] [,dba,d] \
[a,b,d] [,daa/] ,b [,abc2] [,dde1] [,dff] [,bbc] ,a [,daa2]"
13;;14v;Ayant aymé fidellement vn amant;;;OT;;C;"[bdda1] [,dd] [,cdca] [,dda3/2] ,,,,d/ (,,,,c ,,,,d) \
[,bdca2] [aaccca1] [acdca2] | [bdd(a)/] [,,,c)] (,,,d ,,,c) \
[b,,a1] [a,b,d] [b,d] [,db,b] [,bd,a/] ,,,,,d"
14;;15v;Qve me sert de te dire le sujét du tourment;;;OT;;C;"[bdda1] [a,d,e] [bdda/] ,,,,d [,db,b1] [,bdca] [bdda] ,a \
[ab(d/] [,,b)] [,d,d1] [db,(c/] [,,,d)] [,dff] ,b [bdda2] \
[aac(c/] ,,d [aac] [,,,a)]"
15;;16v;Voyant l'insolence & l'audace;;;OT;;C;"[bdda1] [abd,a2] [,d,db3/2] ,,,,a/ [bdda2] [abbc1] [,bdd] \
[,bbdd] ,,,c [,bdd,b2] | [,bdd3/2] ,,,c/ [,d,d1] [,dff2] \
[f,d(d3/2] [,,,f)/] [abd1] [aadc]"
16;;17v;Soit que je sois pres de ma belle;;;OT;;C;"[abd,a3/2] [da,c/] [ca,b1] [aabc2] [abb,d1] [abd,a2] [,dda1] \
[,aba,d] [,bbcd] [abd,a] [ddf,,d2] [cdda1] [,db,c] d \
[a,d,d/] ,,,a [aabc1] [abdca2] [aaccca] |"
17;;18v;Cloris si vos beautez j'honore Sainctement;;;OT;;C;"[cdda2] [ddff1] [,bbc3/2] ,,,d/ [,dda1] [abd] [,bdca2] \
[,dbac1] [,bbcd] [,bdca3/2] [,a,,,e/] [,bdca1] [,dda{a}2] \
[,bdca1] [,bdd,b3/2] ,d/ [aac,,a] ,d [,cdca1] {,,a} |"
18;;19v;Cachant d'une liesse feinte;;;OT;;C;"[bdda1] [acd,a2] [,dda/] ,,,,d [,d,,b1] [,b,,a] [,def,d3/2] ,,,,a/ \
[,db,b1] [,ddca] ,c [,dda{a}2] | [,db1] ,b [,dda] ,,,c [,d,d] ,,b \
[,cd] ,,,,a"
19;;20v;Par l'arrest des fatalitez;;;OT;;C;"[,bbcd2] [,dbac1] [,bbcd] [,bdda2] [aab,,a1] [,bdd,b] ,d/ ,,,,,d \
[,bdca1] [,aba,d] [dab] | [ddff1] [fdde] [ddff] [abb,d2] \
[dd,,c1] [abb,d3/2] ,,,a/ [da,c1] [cdda]"
