PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;3;[sans titre];;;OT;;3/4;"[ha,,,a1] f/ [ea,,,a3/4] f/4 h/ | \
[ca,,c1] ,,,,a/ [a,,,,e3/4] ,,,,,c/4 ,,,,,a/ | \
[ha,,,a1] f/ [ea,,,a3/4] f/4 h/ | \
[ca,bc3/2] [ca,bc3/2] ||"
2;;3;Robart;;fragment;OT;;none;",c1 [,dda] a Xc | \
X[a,,,,a] ,d ,c ,a | \
,,c ,,d ,,b [,a,,a] | \
[,a,,,a] ,a ,c ,d | \
X[a,,,,a] ,d ,c ,a |"
3;;4;Queene Mariees Dump;;;OT;ConcR35;2/4;"[,abc3/4] ,,a/4 ,,b/ ,,d | \
[,abc/] ,,d ,a ,c | \
,,,a/ ,d ,c ,a | \
,,,a/ ,,d ,,b ,,a | \
,,,c/ ,a ,,b ,,,c |"
4;;5;passing measuers Pavin;;;OT;;C;",d/ a | \
,,,,a/ [bd] ,,c a [bd,a1] [acc,a] | \
,,,a/ [bd] ,,c ,,,c ,,,d [bb] [a,a] ,d | \
,,,,d/ [ab] ,,a ,,,,d [aba,d] [ab] [a,,,d] ,d |"
5;;5;[fragment];;;OT;;none;",c/ ,d | \
Xa ,,,,a ,d X,c | \
,c [,dda] a Xc | \
X[a,,,,a] ,d ,c ,a | \
,,c [,,d,a] ,a [,dd] ,c ,d |"
6;;6;Master Mathias his Galiard;Anthony Holborne / Mathias Mason;;OT;ConcR66;3/4;"[abd,a1] f [d,,,c/] c | \
[ab,,d3/2] ,a/ ,,d ,,c | \
[a,d,d1] [,dfa] [,bd] | \
[,acc1] ,,,,,a2 | \
[aabc1] d [ca,ac] | \
[ab,,d1] [,bd] [,dfa] |"
7;;7;[Sir John Smith's Almain, second part of duet?];John Dowland;;OT;ConcR43;2/4;"[db,,d2] | \
[db,,d1] [db] | \
[ab,,d3/4] ,d/4 a/ [b,,a] | \
[db,c1] ,,,,d/ a | \
X[b,,a/] ,d [a,,c] ,b | \
[,d,d/] X,b ,,,,,d ,a | \
[ab,,d3/4] ,d/4 ,b/ ,a |"
8;;7;[Peg a Ramsey, fragment];;;OT;ConcR67;none;"[a,,,a] c d a [c,,a] ,d ,d c | \
[a,,,a] ,c ,,b ,a | \
X,c ,a ,c [,d,a] ||"
9;;8;the quadren Pauen;John Johnson;;OT;ConcR68;2/4;"X,c/ ,d | \
[acd,a1] ,,,c/ Xc | \
[a,,,a/] ,d [,c,c] ,a | \
,,,,a/ [,cd] ,,,c ,d | \
[,d,ca/] ,c/4 ,a ,d/ X,c | \
[,dda1] ,d/ a |"
10;;10;the galyard to the quadren paven;Anthony Holborne;Clark's Galliard / Quadran Galliard / Jest;OT;ConcR8;3/4;",,d/ ,a | \
X[,cd,a3/2] ,d/ X,c ,a | \
X[,cd,a3/2] ,d/ [,cd,a1] | \
[,dda1] ,d/ a c d | \
X[cd,a1] a/ ,d X,c ,a |"
11;;11;Lost is my lyberty;;Galliard;OT;ConcR69;3/4;"[fcd,a3/2] d/ c1 | \
[acdca3/2] ,d/ ,c ,a | \
[,,dca1] d c | \
[acdca1] ,,d2 | \
[fcd,a3/2] d/ c ,d | \
a/ ,,,,,a ,,d ,d ,c ,,d |"
12;;12;the Horne Pipe;;p 13 scale fragment;OT;ConcR70;3/4;"[,,dca3/2] ,a/ [,c,,a1] | \
[,dda3/2] a/ c1 | \
[aac,,a3/2] ,d/ [,acc,a1] | \
[,,dca1] ,,,c ,,,,a | \
[,cd,a/] ,a ,c ,d ,c1 | \
[,d,a/] ,c ,d a c1 |"
13;;14;fortune my foe to the consort;John Dowland;;OT;ConcR28;2/4;"[,aa,c1] [,aa,c/] [,,e,,c] | \
[,aa,c3/2] [,ca,,c/] | \
[,da,c/] ,,,a [,cd,a] [,aa,c] | \
[,ce,,c/] ,,c/4 ,,e ,,,e1 :||: \
[,aa,c3/8] ,,d/8 ,a/4 ,c ,d a [,ca,bc/] |"
14;;15;Squires Galliard;;;OT;ConcR71;3/4;"[aabc,a1] [aab] [aab] | \
[aabc,a2] [aab1] | \
[,dba,d1] [,bd,a] [,bd] | \
[aacc,a1] X,,,c2 | \
[aa,c/] c d1 ,,,,,a | \
[caa,c3/2] d/ [c,aa1] | \
[a,d,d1] [aa,,c] ,e/ ,,d |"
15;;16;[Mr Southcote's Galliard;Anthony Holborne;;OT;ConcR73;3/4;"[abd,a1] f/ ,,d [da] ,b | \
[bdda3/2] d/ b/ [ab] | \
[,dff1] d/ ,,,,,d [b,d,a] ,,,,c | \
[ab,,d3/2] b/ a ,d | \
[,bdd1] b/ ,,,c ,,,a [a,,,,e] |"
16;;16;[fragment];;;OT;;none;"X[,a,,a] ,a ,c [,dda] a Xe | \
X[,c,,a] ,c X[,c,,a] ,a ,,d | \
X[,c,,a] [,ad] X[,c,,a] ,e X[,c,,a] ,a ,,d |"
17;;17;A Galliard by Daniell Batcheler;Daniel Bacheler;To Plead My Faith Galliard;OT;ConcR74;3/4;"[ffg,a1] [dbb,d] [bdda] | \
[abdca3/2] a/ [da,a,d1] | \
[hf,ha1] [ff,d] ,d/ f | \
[cf,c1] ,,,,,a2 | \
[afg1] d3/4 ,,f/4 ,,g/ [f,d] | \
[ha,g1] a/ ,,,c/4 ,d [,bd/] ,,,,d |"
18;;18;The flat Paven;John Johnson;;OT;Conc_4389;C;"[abdca3/2] ,d/ [,bdca1] [,acc,a] | \
X[,,dca/] ,a ,b ,d [aa,c,e1] [aac,,a] | \
[abdca1] [bdda] [aa,Xc/] ,,,a [aa,c] ,d | \
[,cdca/] ,,a/4 ,,c ,,d ,a ,c/8 ,a ,c ,d [acd/] ,,,c ,,,,a1 |"
19;;19;The flat Paven Galliard;John Johnson;pp.20-25 empty;OT;Conc_4391;3/4;"[abdaa3/2] ,d/ [,bdca1] | \
[,acc,a3/2] X,,d/ [,acc,a1] | \
[,,dca/] ,a ,b ,d [aac,,a1] | \
[aac,,a2] [abXd,a1] | \
[,dda3/2] ,b/ [,a,d] ,,d | \
[,,d,a1] [,adc] [,acc] |"
20;;26;[Scale fragment];;;OT;;none;,,,c/4 ,,a ,,c ,,d ,a/4 ,c ,d ,c ,a/4 ,,d ,,c ,,a ,,,,c1 |
21;;26;pegaramsey:;;;OT;ConcR67;2/4;"[a,,,a/] c d a | \
[c,,a/] ,d ,d c | \
[a,,,a/] ,c ,,d ,a | \
X[,c,,a1] X[,d,a1] || \
[,c,,a/] ,a [,c,,a] ,,d | \
[,a,,,a/] ,,c ,,,c1 |"
22;;26;Robin Reddocke:;;Robin Redbreast;OT;Conc_4445;3/8;",c/4 ,d | \
X[a,,,a3/4] ,d/4 X,c/ | \
X[,dda3/4] a/4 Xc/ | \
X[a,,,,a3/4] ,d/4 ,c ,a | \
X[,,dca/] ,,d ,c/4 ,d | \
X[a,,,a3/4] ,d/4 X,c/ |"
23;;27;Bonny Sweet Robin;;Robin is to the Greenwood Gone / Bonny Sweet Robin / Robin Hood - p. 28 empty;OT;Conc_1769;3/4;",,d/4 ,a | \
[,bdca3/4] ,d/4 [,bd/] [,ac1] ,,d/ | \
[dabc/] a f [aacc3/2] | \
[abdca/] f d [cdda3/4] a/ ,d/ | \
[dab3/4] c/4 a ,d [,bd3/4] ,a/4 ,,d/ |"
24;;29;Barrow fosters dreame;;Bara Faustus' Dream - for the Violl way;OT;Conc_4428;3/8;"[,abc1] a/ | \
[,ef3/4] ,,d/4 [aab/] | \
,,a/ c [,ef] | \
[aac3/2] | \
[dabc3/2] | \
[ca3/2] | \
[ab3/4] c/4 a/ | \
[,ef/] ,a ,,,,c | \
,,,c3/8 ,,a/8 ,,b/4 ,,,c a ,,,c |"
25;;29;a Toy allfonsoe;Ferrabosco?;;OT;;3/8;"[caaa1] a/ | \
[,eaa3/4] ,c/4 ,a/ | \
[haaa1] h/ | \
[gh/] ,,a ,,,,a | \
,,,d/ ,d c | \
,,,f/ ,f e | \
[,ca3/4] h/4 g/ | \
[haaa3/2] :||:"
26;;30;Allfonsoe way;;;OT;;2/4;"[,aaa3/4] ,c/4 [,daa/] ,,,c/4 ,f | \
,,,d/4 a c ,,,c ,,,a ,f ,d/ | \
[,ca/] [,af3/4] ,c/4 ,d [ac] | \
[cd/4] ,,,d [acd3/4] [fca/4] [da] ,c |"
27;;31;Allfonsoe;;;OT;;3/4;"[,,aa3/4] ,a/4 ,c/ ,d ,a c | \
[,,aa/] ,d ,a ,,,,a ,,e ,,a | \
[,,aa3/4] c/4 d/ c ,d ,a |"
28;;31;Allfonsoe.;;;OT;;3/8;",,a/ | \
[,af3/4] ,c/4 ,a/ | \
[,ca/4] ,a ,c ,e [,ca/] | \
[,ef1] ,,,a/ | \
[,ef1] [,ca/] | \
[,af1] ,,e/ | \
,,c3/4 ,f/4 ,e/ | \
[,ca1] [,ca/] |"
29;;32;Allfonsoe way;Alfonso Ferrabosco;Courant;OT;ConcR75;3/4;"[,daa3/4] ,c/4 ,a/ h ,a ,c | \
[fca3/2] ,,,,a1 c/ | \
[fca3/4] e/4 c/ a ,,d c | \
[,daa3/4] ,c/4 ,a/ ,d ,,d [aab] |"
30;;32;a gig Allfonsoe way;;;OT;;3/8;"[,aaa/] c a | \
[,eaa3/4] ,c/4 ,a/ | \
[,ca3/4] ,a/4 ,,a/ | \
[,af3/4] ,,e/8 ,,f ,,h/4 ,,a | \
,a/4 ,,,a ,c ,e ,,,a a |"
31;;32;Killken Leerow;;cont'd on p. 33 (after 'Allfonsoe');OT;;3/8;"[,,aaa/] ,,d ,,f | \
[,,ca/] ,,,e ,,,a | \
[,,aaa/] ,,d ,,a | \
[,,daa1] ,,c/ | \
[,,aaa/] ,,d ,,f | \
[,,ca/] ,,,e ,,,a | \
[,,aaa/] ,,d ,,a |"
32;;33;the high waye Allfonseo;;;OT;;3/8;"[,,,aa/] ,,a [,,ca] | \
[,,daa3/4] ,,c/4 ,,a/ | \
[,,,ad3/4] ,,,,c/4 ,,,,a/ | \
,,c/ ,,,,,e [,,da] | \
[,,ca1] ,,,,,a/ | \
,d/ ,,,a [,cc] | \
[,ad/] ,,,,d [,,fd] |"
33;;33;Allfonsoe;;;OT;;3/4;"[,aa/] a c [daa3/4] c/4 [aad/] | \
[fcc/] c [daa] [ca3/4] ,d/4 ,a/ | \
,d/ [,cc] [,ad] [,,fd3/4] ,,d/4 ,,c/ | \
[,,daa3/4] ,,f/4 ,,d/ [,,ca1] ,,,,,a/ :||:"
34;;34;A pauen M Sherly Allfonsoe way;Joseph Sherly;;OT;;2/4;"[caaa3/2] a/ | \
[,dfa/] ,f/4 ,d [,ca] ,a ,c/ | \
[,aaa3/4] ,c/4 ,d/ ,,,,d | \
,,,,b3/8 ,c/8 ,a/ [,caca1] | \
[cca3/4] e/4 g/ ,,,f |"
35;;34;The galliard to the pauen Allfonsoe way;Joseph Sherly;;OT;;3/4;"[caaa3/4] a/4 ,d/ ,a [,da] ,c | \
[,aaa3/4] ,,,c/4 ,,,d/ ,,,a [,fcc] ,,e | \
[,dea3/4] a/4 c/ X,,d ,,c b | \
[cca3/4] e/4 g/ ,,,f ,,,e ,,,a |"
